time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,arm_pitch_deg,fall_event
20.52,1.0,0.0,0.9369,0.0147,0.0,-0.1732,-1.252,88.354,0
20.53,1.0,0.0,0.9889,0.0236,0.0,0.0412,-1.342,88.612,0
20.54,1.0,0.0,0.931,0.016,0.0,0.1298,-1.204,88.807,0
20.55,1.0,0.0,0.9782,0.0272,0.0,0.1419,-1.186,88.897,0
20.56,1.0,0.0,0.9883,-0.0885,0.0,-0.1101,-1.002,88.936,0
20.57,1.0,0.0,0.9866,-0.052,0.0,0.1496,-0.765,88.83,0
20.58,1.0,0.0,1.0134,0.0083,0.0,0.3031,-0.712,88.636,0
20.59,1.0,0.0,0.9333,0.0394,0.0,0.3262,-0.413,88.384,0
20.6,1.0,0.0,0.932,0.0556,0.0,-0.1431,-0.092,88.027,0
20.61,1.0,0.0,0.9398,0.0293,0.0,-0.1207,0.008,87.581,0
20.62,1.0,0.0,0.965,0.0363,0.0,0.211,-0.13,87.039,0
20.63,1.0,0.0,0.9638,0.0019,0.0,-0.21,-0.273,86.464,0
20.64,1.0,0.0,0.9826,-0.0165,0.0,0.2654,-0.442,85.764,0
20.65,1.0,0.0,1.0011,-0.038,0.0,0.2145,-0.678,84.988,0
20.66,1.0,0.0,0.951,-0.0373,0.0,-0.3207,-0.756,84.228,0
20.67,1.0,0.0,0.8941,0.0125,0.0,-0.134,-0.595,83.268,0
20.68,1.0,0.0,0.9521,0.0177,0.0,0.0587,-0.662,82.219,0
20.69,1.0,0.0,0.9375,0.0166,0.0,0.3268,-0.639,81.11,0
20.7,1.0,0.0,0.9547,-0.0019,0.0,-0.1019,-0.59,79.966,0
20.71,1.0,0.0,0.943,0.0305,0.0,0.0035,-0.458,78.686,0
20.72,1.0,0.0,0.9101,0.0611,0.0,0.2147,-0.271,77.313,0
20.73,1.0,0.0,0.932,0.0644,0.0,0.594,-0.237,75.863,0
20.74,1.0,0.0,0.9296,0.0046,0.0,-0.0554,-0.18,74.493,0
20.75,1.0,0.0,0.9323,-0.0307,0.0,-0.0551,-0.211,72.91,0
20.76,1.0,0.0,0.973,-0.017,0.0,0.0982,-0.441,71.243,0
20.77,1.0,0.0,0.9126,-0.0188,0.0,0.1744,-0.373,69.543,0
20.78,1.0,0.0,0.8668,0.0725,0.0,-0.3948,-0.024,67.825,0
20.79,1.0,0.0,0.9087,0.0827,0.0,-0.0193,0.308,65.965,0
20.8,1.0,0.0,0.8783,0.0843,0.0,0.1806,0.634,64.018,0
20.81,1.0,0.0,0.8917,0.0612,0.0,0.1951,0.775,62.022,0
20.82,1.0,0.0,0.9662,-0.0521,0.0,0.0105,0.578,60.001,0
20.83,1.0,0.0,0.9685,-0.0502,0.0,0.1068,0.081,57.885,0
20.84,1.0,0.0,0.9304,-0.0242,0.0,-0.0653,-0.33,55.748,0
20.85,1.0,0.0,0.8309,0.0861,0.0,-0.3732,-0.39,53.657,0
20.86,1.0,0.0,0.8789,-0.0161,0.0,-0.2714,-0.367,51.433,0
20.87,1.0,0.0,0.9309,0.0048,0.0,-0.2064,-0.611,49.074,0
20.88,1.0,0.0,0.9199,-0.0066,0.0,0.1742,-0.71,46.7,0
20.89,1.0,0.0,0.9478,-0.1474,0.0,-0.0509,-0.546,44.364,0
20.9,1.0,0.0,0.9581,-0.133,0.0,-0.0649,-0.454,41.877,0
20.91,1.0,0.0,0.9812,-0.1303,0.0,0.4253,-0.505,39.348,0
20.92,1.0,0.0,0.9304,0.0432,0.0,-0.0915,-0.822,36.927,0
20.93,1.0,0.0,0.8858,0.1037,0.0,0.2127,-0.827,34.371,0
20.94,1.0,0.0,0.9166,0.1092,0.0,0.5796,-0.851,31.721,0
20.95,1.0,0.0,0.9386,0.007,0.0,-0.0951,-0.726,29.177,0
20.96,1.0,0.0,0.9394,0.0439,0.0,0.3495,-0.593,26.496,0
20.97,1.0,0.0,0.9232,0.0685,0.0,0.2808,-0.571,23.779,0
20.98,1.0,0.0,0.9169,0.0689,0.0,0.3236,-0.749,21.043,0
20.99,1.0,0.0,0.9437,0.0628,0.0,-0.126,-0.953,18.402,0
21.0,1.0,0.0,0.9826,-0.0068,0.0,0.7175,-1.019,15.681,0
21.01,1.0,0.0,0.959,0.0034,0.0,0.2085,-0.95,12.868,0
21.02,1.0,0.0,0.9215,-0.0061,0.0,0.2138,-0.599,10.058,0
21.03,1.0,0.0,0.9113,0.0181,0.0,0.0047,-0.192,7.306,0
21.04,1.0,0.0,0.9501,-0.0528,0.0,-0.0882,-0.012,4.711,0
21.05,1.0,0.0,0.9229,-0.0295,0.0,-0.1167,0.054,1.933,0
21.06,1.0,0.0,0.9525,-0.0217,0.0,0.3679,-0.059,-0.916,0
21.07,1.0,0.0,0.9296,-0.0256,0.0,-0.0323,-0.183,-3.77,0
21.08,1.0,0.0,1.0259,-0.1627,0.0,0.3854,-0.295,-6.497,0
21.09,1.0,0.0,0.9955,-0.0086,0.0,-0.0359,-0.421,-9.097,0
21.1,1.0,0.0,0.9144,0.0569,0.0,-0.2208,-0.24,-11.937,0
21.11,1.0,0.0,0.9421,0.0587,0.0,0.3212,-0.057,-14.749,0
21.12,1.0,0.0,1.0017,-0.0339,0.0,0.059,-0.111,-17.458,0
21.13,1.0,0.0,0.9913,-0.0228,0.0,0.0824,-0.361,-20.226,0
21.14,1.0,0.0,0.9966,-0.0048,0.0,0.0671,-0.622,-23.011,0
21.15,1.0,0.0,0.9851,-0.0123,0.0,-0.5543,-0.643,-25.73,0
21.16,1.0,0.0,1.0127,-0.0277,0.0,0.003,-0.618,-28.399,0
21.17,1.0,0.0,1.0041,-0.0826,0.0,-0.3916,-0.344,-30.945,0
21.18,1.0,0.0,1.0029,-0.0743,0.0,0.1035,-0.005,-33.58,0
21.19,1.0,0.0,1.031,-0.0655,0.0,-0.1223,0.138,-36.178,0
21.2,1.0,0.0,1.0281,-0.0021,0.0,-0.0655,0.165,-38.708,0
21.21,1.0,0.0,1.0378,-0.0001,0.0,-0.2401,0.052,-41.216,0
21.22,1.0,0.0,1.0213,0.0833,0.0,0.0374,-0.158,-43.655,0
21.23,1.0,0.0,1.0608,0.0226,0.0,-0.2755,-0.268,-45.963,0
21.24,1.0,0.0,1.0826,-0.0318,0.0,0.0063,-0.409,-48.317,0
21.25,1.0,0.0,1.1234,-0.0152,0.0,0.1364,-0.694,-50.674,0
21.26,1.0,0.0,1.0592,-0.0255,0.0,0.3874,-0.678,-53.067,0
21.27,1.0,0.0,1.0203,-0.0252,0.0,0.1673,-0.435,-55.359,0
21.28,1.0,0.0,1.0387,0.0176,0.0,-0.5688,-0.216,-57.366,0
21.29,1.0,0.0,1.0405,-0.0092,0.0,-0.3027,0.04,-59.459,0
21.3,1.0,0.0,1.0614,-0.0008,0.0,0.1272,0.172,-61.495,0
21.31,1.0,0.0,1.057,0.0054,0.0,0.1481,0.188,-63.494,0
21.32,1.0,0.0,1.0851,-0.0067,0.0,-0.0596,0.12,-65.413,0
21.33,1.0,0.0,1.0442,0.0523,0.0,-0.1623,0.13,-67.277,0
21.34,1.0,0.0,1.1258,-0.0103,0.0,0.0956,0.016,-69.044,0
21.35,1.0,0.0,1.1126,-0.0059,0.0,0.2005,-0.195,-70.773,0
21.36,1.0,0.0,1.1143,-0.004,0.0,0.3019,-0.538,-72.422,0
21.37,1.0,0.0,1.1312,-0.0657,0.0,0.0441,-0.839,-74.068,0
21.38,1.0,0.0,1.1219,-0.056,0.0,0.2332,-1.04,-75.596,0
21.39,1.0,0.0,1.1595,0.0189,0.0,0.0001,-1.283,-77.011,0
21.4,1.0,0.0,1.1031,0.01,0.0,0.0729,-1.298,-78.453,0
21.41,1.0,0.0,1.0886,0.0078,0.0,0.2765,-1.272,-79.723,0
21.42,1.0,0.0,1.1727,-0.0886,0.0,0.1123,-1.413,-80.867,0
21.43,1.0,0.0,1.1523,-0.1203,0.0,0.1047,-1.51,-82.035,0
21.44,1.0,0.0,1.136,0.0191,0.0,-0.3925,-1.683,-83.06,0
21.45,1.0,0.0,1.1239,0.0204,0.0,0.0661,-1.751,-84.03,0
21.46,1.0,0.0,1.1125,0.024,0.0,0.1069,-1.867,-84.879,0
21.47,1.0,0.0,1.1724,0.0282,0.0,-0.2001,-2.114,-85.64,0
21.48,1.0,0.0,1.1869,0.0156,0.0,0.5402,-2.334,-86.328,0
21.49,1.0,0.0,1.141,0.0133,0.0,0.2124,-2.47,-86.999,0
21.5,1.0,0.0,1.1652,-0.0176,0.0,-0.0991,-2.656,-87.523,0
21.51,1.0,0.0,1.2099,-0.009,0.0,-0.0015,-3.009,-87.93,0
21.52,1.0,0.0,1.1291,0.0344,0.0,-0.0349,-3.133,-88.375,0
21.53,1.0,0.0,1.1558,-0.0027,0.0,-0.1523,-3.155,-88.638,0
21.54,1.0,0.0,1.1788,-0.0241,0.0,0.366,-3.254,-88.77,0
21.55,1.0,0.0,1.196,-0.0145,0.0,0.1271,-3.541,-88.834,0
21.56,1.0,0.0,1.1715,-0.0398,0.0,-0.0093,-3.727,-88.895,0
21.57,1.0,0.0,1.1169,-0.0433,0.0,-0.2311,-3.664,-88.893,0
21.58,1.0,0.0,1.1159,-0.0401,0.0,-0.0172,-3.626,-88.662,0
21.59,1.0,0.0,1.176,-0.1186,0.0,-0.2145,-3.714,-88.388,0
21.6,1.0,0.0,1.2171,-0.1068,0.0,0.016,-3.884,-88.012,0
21.61,1.0,0.0,1.1465,-0.1141,0.0,0.2261,-3.817,-87.656,0
21.62,1.0,0.0,1.1364,0.0353,0.0,-0.2001,-3.806,-87.116,0
21.63,1.0,0.0,1.0941,0.0322,0.0,-0.3698,-3.588,-86.567,0
21.64,1.0,0.0,1.1272,-0.0393,0.0,-0.0047,-3.362,-85.833,0
21.65,1.0,0.0,1.124,-0.0334,0.0,0.1678,-3.271,-84.988,0
21.66,1.0,0.0,1.1279,-0.032,0.0,0.2398,-3.37,-84.079,0
21.67,1.0,0.0,1.0922,0.0573,0.0,0.1003,-3.587,-83.115,0
21.68,1.0,0.0,1.0645,0.093,0.0,0.0447,-3.815,-82.082,0
21.69,1.0,0.0,1.152,-0.0642,0.0,0.2895,-4.016,-81.02,0
21.7,1.0,0.0,1.1419,-0.1386,0.0,0.8782,-3.817,-79.926,0
21.71,1.0,0.0,1.1483,-0.1302,0.0,0.6126,-3.596,-78.633,0
21.72,1.0,0.0,1.0628,-0.0662,0.0,0.032,-3.25,-77.344,0
21.73,1.0,0.0,1.1212,-0.0645,0.0,0.1935,-3.023,-75.858,0
21.74,1.0,0.0,1.0736,-0.07,0.0,0.099,-2.745,-74.392,0
21.75,1.0,0.0,1.0993,-0.0472,0.0,-0.1346,-2.543,-72.762,0
21.76,1.0,0.0,1.1044,-0.1092,0.0,-0.5871,-2.226,-71.17,0
21.77,1.0,0.0,1.1185,-0.097,0.0,-0.2018,-2.008,-69.394,0
21.78,1.0,0.0,1.135,-0.0944,0.0,0.3096,-1.824,-67.602,0
21.79,1.0,0.0,1.1708,-0.129,0.0,0.0072,-1.695,-65.755,0
21.8,1.0,0.0,1.0742,0.0323,0.0,-0.424,-1.482,-63.922,0
21.81,1.0,0.0,1.0729,0.059,0.0,0.1087,-1.212,-61.891,0
21.82,1.0,0.0,1.0886,0.0439,0.0,-0.3931,-1.095,-59.816,0
21.83,1.0,0.0,1.0579,0.0442,0.0,-0.2835,-0.994,-57.719,0
21.84,1.0,0.0,1.058,0.0261,0.0,-0.0594,-0.855,-55.566,0
21.85,1.0,0.0,1.0959,-0.0817,0.0,0.1497,-0.708,-53.408,0
21.86,1.0,0.0,1.0767,-0.0421,0.0,-0.0101,-0.684,-51.098,0
21.87,1.0,0.0,1.1335,-0.0526,0.0,0.1368,-0.897,-48.73,0
21.88,1.0,0.0,1.0737,-0.0421,0.0,-0.112,-0.965,-46.448,0
21.89,1.0,0.0,1.0457,0.0287,0.0,-0.1677,-1.054,-44.089,0
21.9,1.0,0.0,1.0708,-0.0145,0.0,-0.2618,-1.204,-41.566,0
21.91,1.0,0.0,1.0917,-0.0099,0.0,0.0781,-1.531,-39.031,0
21.92,1.0,0.0,1.0836,-0.0024,0.0,0.0261,-1.894,-36.539,0
21.93,1.0,0.0,1.0784,-0.0058,0.0,0.1363,-2.178,-34.008,0
21.94,1.0,0.0,1.126,-0.0847,0.0,-0.1661,-2.303,-31.404,0
21.95,1.0,0.0,1.0367,-0.005,0.0,-0.742,-2.035,-28.925,0
21.96,1.0,0.0,1.0206,-0.0134,0.0,-0.2749,-1.591,-26.225,0
21.97,1.0,0.0,1.0529,-0.0079,0.0,0.0468,-1.307,-23.488,0
21.98,1.0,0.0,1.0916,-0.0044,0.0,0.2504,-1.285,-20.731,0
21.99,1.0,0.0,1.009,0.0691,0.0,-0.2638,-1.172,-18.017,0
22.0,1.0,0.0,1.1145,-0.0683,0.0,0.1511,-0.896,-15.159,0
22.01,1.0,0.0,1.0839,-0.0342,0.0,-0.0276,-0.756,-12.369,0
22.02,1.0,0.0,1.09,-0.0315,0.0,-0.0316,-0.859,-9.596,0
22.03,1.0,0.0,1.0842,0.0625,0.0,0.0616,-1.199,-6.875,0
22.04,1.0,0.0,1.0646,0.0916,0.0,0.1863,-1.399,-4.11,0
22.05,1.0,0.0,1.0979,0.0083,0.0,-0.2661,-1.452,-1.242,0
22.06,1.0,0.0,1.0935,-0.0182,0.0,0.0239,-1.522,1.567,0
22.07,1.0,0.0,1.1173,-0.0057,0.0,-0.216,-1.818,4.329,0
22.08,1.0,0.0,1.0311,0.1247,0.0,-0.2815,-1.807,7.129,0
22.09,1.0,0.0,1.0835,0.0599,0.0,0.2026,-1.689,9.933,0
22.1,1.0,0.0,1.075,0.0663,0.0,0.0518,-1.732,12.686,0
22.11,1.0,0.0,1.1256,-0.0206,0.0,0.0279,-1.96,15.522,0
22.12,1.0,0.0,1.1704,-0.0091,0.0,0.0476,-2.376,18.224,0
22.13,1.0,0.0,1.1143,-0.0159,0.0,0.0765,-2.579,20.909,0
22.14,1.0,0.0,1.0186,0.0927,0.0,-0.3976,-2.476,23.618,0
22.15,1.0,0.0,1.1242,-0.0436,0.0,0.0409,-2.28,26.356,0
22.16,1.0,0.0,1.1136,-0.073,0.0,0.2719,-2.164,29.021,0
22.17,1.0,0.0,1.1343,-0.0567,0.0,0.0519,-2.3,31.592,0
22.18,1.0,0.0,1.1153,-0.0629,0.0,0.3631,-2.317,34.158,0
22.19,1.0,0.0,1.0855,0.0077,0.0,-0.3818,-2.267,36.719,0
22.2,1.0,0.0,1.0164,0.0423,0.0,-0.4863,-1.886,39.257,0
22.21,1.0,0.0,1.0846,-0.0519,0.0,0.0665,-1.549,41.76,0
22.22,1.0,0.0,1.1326,-0.0325,0.0,0.1312,-1.474,44.165,0
22.23,1.0,0.0,1.107,-0.0537,0.0,-0.3618,-1.258,46.616,0
22.24,1.0,0.0,1.0755,-0.0452,0.0,-0.4048,-0.953,48.94,0
22.25,1.0,0.0,1.1024,-0.0341,0.0,0.063,-0.844,51.189,0
22.26,1.0,0.0,1.17,-0.0803,0.0,-0.0414,-1.063,53.455,0
22.27,1.0,0.0,1.0963,0.0119,0.0,-0.3156,-1.42,55.651,0
22.28,1.0,0.0,1.0738,0.0781,0.0,0.1532,-1.637,57.777,0
22.29,1.0,0.0,1.1069,0.0039,0.0,0.0066,-1.834,59.902,0
22.3,1.0,0.0,1.0998,0.0037,0.0,-0.0181,-2.259,61.914,0
22.31,1.0,0.0,1.0863,0.0265,0.0,-0.275,-2.846,63.881,0
22.32,1.0,0.0,1.0951,0.0137,0.0,0.3876,-3.396,65.781,0
22.33,1.0,0.0,1.0574,0.0302,0.0,-0.2258,-3.759,67.66,0
22.34,1.0,0.0,1.1466,-0.0906,0.0,0.1713,-4.071,69.454,0
22.35,1.0,0.0,1.0934,-0.0571,0.0,-0.4082,-4.22,71.201,0
22.36,1.0,0.0,1.0653,-0.0583,0.0,0.0562,-4.236,72.803,0
22.37,1.0,0.0,1.0647,-0.0123,0.0,0.0178,-4.338,74.355,0
22.38,1.0,0.0,1.0006,0.0175,0.0,-0.1841,-4.264,75.859,0
22.39,1.0,0.0,1.0672,-0.046,0.0,-0.0618,-4.333,77.219,0
22.4,1.0,0.0,1.0908,-0.0028,0.0,0.1084,-4.601,78.559,0
22.41,1.0,0.0,1.0831,-0.0351,0.0,-0.2522,-4.693,79.873,0
22.42,1.0,0.0,1.0225,0.0336,0.0,-0.1547,-4.658,81.036,0
22.43,1.0,0.0,1.0581,0.0426,0.0,0.1052,-4.754,82.132,0
22.44,1.0,0.0,0.9883,0.0363,0.0,0.2475,-4.553,83.177,0
22.45,1.0,0.0,1.0071,0.0355,0.0,0.0702,-4.257,84.146,0
22.46,1.0,0.0,1.0104,-0.0466,0.0,-0.3247,-3.783,85.047,0
22.47,1.0,0.0,0.9814,-0.0185,0.0,-0.2959,-3.271,85.789,0
22.48,1.0,0.0,0.998,-0.0089,0.0,0.0577,-2.948,86.447,0
22.49,1.0,0.0,1.0126,-0.0331,0.0,-0.3398,-2.849,87.056,0
22.5,1.0,0.0,1.0152,-0.0442,0.0,-0.3025,-2.668,87.568,0
22.51,1.0,0.0,0.9884,-0.0187,0.0,0.0323,-2.404,87.999,0
22.52,1.0,0.0,1.0311,-0.0649,0.0,-0.1921,-2.193,88.374,0
22.53,1.0,0.0,0.9734,0.0156,0.0,-0.0409,-2.003,88.607,0
22.54,1.0,0.0,0.9868,0.0556,0.0,0.2604,-1.961,88.752,0
22.55,1.0,0.0,1.0322,-0.0214,0.0,-0.1398,-2.183,88.856,0
22.56,1.0,0.0,1.0361,-0.0665,0.0,0.0122,-2.583,88.853,0
22.57,1.0,0.0,1.0681,0.0167,0.0,0.1135,-3.184,88.762,0
22.58,1.0,0.0,0.9874,0.0513,0.0,-0.0207,-3.571,88.608,0
22.59,1.0,0.0,1.03,0.0397,0.0,0.1447,-3.95,88.363,0
22.6,1.0,0.0,0.9767,0.0484,0.0,-0.1674,-4.08,88.045,0
22.61,1.0,0.0,0.9999,0.0565,0.0,0.1926,-4.147,87.608,0
22.62,1.0,0.0,1.0244,-0.0721,0.0,-0.1008,-4.028,87.127,0
22.63,1.0,0.0,1.0194,-0.0967,0.0,-0.1479,-3.882,86.511,0
22.64,1.0,0.0,1.0663,-0.0804,0.0,0.058,-3.947,85.807,0
22.65,1.0,0.0,0.9994,-0.087,0.0,0.1642,-3.791,85.039,0
22.66,1.0,0.0,1.0339,-0.0502,0.0,0.2578,-3.719,84.167,0
22.67,1.0,0.0,0.9877,-0.0424,0.0,-0.0265,-3.56,83.237,0
22.68,1.0,0.0,0.9636,0.1103,0.0,-0.2249,-3.392,82.182,0
22.69,1.0,0.0,1.0352,0.0099,0.0,0.3622,-3.316,81.078,0
22.7,1.0,0.0,1.0374,0.0216,0.0,0.1141,-3.393,79.893,0
22.71,1.0,0.0,1.0117,0.0123,0.0,0.4984,-3.287,78.637,0
22.72,1.0,0.0,0.9813,0.0657,0.0,-0.2692,-3.048,77.331,0
22.73,1.0,0.0,0.9029,0.1079,0.0,-0.4011,-2.504,75.921,0
22.74,1.0,0.0,0.9543,0.0587,0.0,0.0661,-1.911,74.407,0
22.75,1.0,0.0,1.0053,-0.0468,0.0,-0.0835,-1.574,72.849,0
22.76,1.0,0.0,0.9847,-0.0086,0.0,-0.207,-1.533,71.18,0
22.77,1.0,0.0,1.0067,-0.0028,0.0,0.385,-1.658,69.443,0
22.78,1.0,0.0,0.9904,0.0035,0.0,-0.4815,-1.748,67.714,0
22.79,1.0,0.0,0.9892,0.0153,0.0,0.1579,-1.842,65.859,0
22.8,1.0,0.0,1.0146,-0.0494,0.0,-0.214,-1.979,64.058,0
22.81,1.0,0.0,0.9996,-0.0057,0.0,-0.3515,-2.207,62.079,0
22.82,1.0,0.0,0.9835,-0.0123,0.0,0.0027,-2.267,60.031,0
22.83,1.0,0.0,1.001,0.0011,0.0,0.1165,-2.355,57.914,0
22.84,1.0,0.0,0.9844,-0.0122,0.0,0.1911,-2.291,55.776,0
22.85,1.0,0.0,1.0014,0.0003,0.0,-0.3887,-2.173,53.656,0
22.86,1.0,0.0,1.0162,0.0484,0.0,0.0725,-2.269,51.347,0
22.87,1.0,0.0,0.9682,0.0478,0.0,-0.1832,-2.354,49.032,0
22.88,1.0,0.0,0.9933,-0.0239,0.0,-0.2185,-2.389,46.685,0
22.89,1.0,0.0,1.0105,-0.0163,0.0,0.2148,-2.599,44.255,0
22.9,1.0,0.0,0.972,0.0568,0.0,-0.2193,-2.727,41.835,0
22.91,1.0,0.0,0.9796,-0.0614,0.0,-0.3662,-2.619,39.488,0
22.92,1.0,0.0,0.9716,-0.0475,0.0,0.1003,-2.484,36.908,0
22.93,1.0,0.0,1.0179,0.0111,0.0,0.068,-2.591,34.311,0
22.94,1.0,0.0,0.9489,0.1083,0.0,-0.0658,-2.514,31.729,0
22.95,1.0,0.0,1.019,-0.037,0.0,-0.0332,-2.45,29.168,0
22.96,1.0,0.0,1.0155,-0.0303,0.0,0.1393,-2.608,26.473,0
22.97,1.0,0.0,0.9937,-0.0313,0.0,-0.2374,-2.838,23.762,0
22.98,1.0,0.0,1.005,-0.0225,0.0,0.1561,-3.123,21.025,0
22.99,1.0,0.0,0.9585,-0.0022,0.0,-0.0381,-3.186,18.288,0
23.0,1.0,0.0,0.9955,0.0004,0.0,-0.0406,-3.329,15.83,0
23.01,1.0,0.0,0.9403,0.0244,0.0,-0.1968,-3.178,13.106,0
23.02,1.0,0.0,0.9791,0.0342,0.0,-0.0039,-3.15,10.249,0
23.03,1.0,0.0,0.9221,0.0282,0.0,0.1191,-2.86,7.401,0
23.04,1.0,0.0,0.9991,-0.0615,0.0,0.1632,-2.642,4.635,0
23.05,1.0,0.0,1.0138,-0.0399,0.0,-0.0835,-2.621,1.808,0
23.06,1.0,0.0,0.9405,0.037,0.0,-0.2155,-2.327,-0.959,0
23.07,1.0,0.0,0.9411,0.0139,0.0,0.0522,-1.904,-3.768,0
23.08,1.0,0.0,0.9423,0.0153,0.0,-0.1506,-1.628,-6.534,0
23.09,1.0,0.0,1.004,-0.1094,0.0,0.1233,-1.499,-9.184,0
23.1,1.0,0.0,0.9943,-0.095,0.0,0.1423,-1.455,-11.989,0
23.11,1.0,0.0,1.0411,-0.0862,0.0,0.2345,-1.645,-14.804,0
23.12,1.0,0.0,1.0043,-0.1038,0.0,-0.0253,-1.622,-17.62,0
23.13,1.0,0.0,0.9495,-0.089,0.0,-0.4955,-1.208,-20.196,0
23.14,1.0,0.0,0.9799,-0.0443,0.0,-0.2225,-0.747,-22.931,0
23.15,1.0,0.0,0.9561,-0.0414,0.0,0.0138,-0.374,-25.669,0
23.16,1.0,0.0,0.9955,-0.0376,0.0,0.3536,-0.193,-28.34,0
23.17,1.0,0.0,1.0305,-0.0508,0.0,-0.2371,-0.265,-30.904,0
23.18,1.0,0.0,0.9817,-0.0013,0.0,-0.1846,-0.343,-33.534,0
23.19,1.0,0.0,1.0454,0.0028,0.0,-0.0848,-0.602,-36.131,0
23.2,1.0,0.0,1.0488,0.0141,0.0,-0.2244,-0.66,-38.685,0
23.21,1.0,0.0,1.0499,-0.045,0.0,0.0289,-0.552,-41.208,0
23.22,1.0,0.0,1.0738,-0.0292,0.0,-0.1514,-0.586,-43.678,0
23.23,1.0,0.0,1.0195,-0.0102,0.0,0.0446,-0.385,-46.173,0
23.24,1.0,0.0,1.032,0.0139,0.0,0.3535,-0.166,-48.527,0
23.25,1.0,0.0,1.0963,-0.0601,0.0,-0.0528,-0.127,-50.738,0
23.26,1.0,0.0,1.0711,-0.0147,0.0,-0.0681,-0.133,-52.986,0
23.27,1.0,0.0,1.0139,0.0709,0.0,-0.1219,-0.063,-55.154,0
23.28,1.0,0.0,1.006,0.0762,0.0,-0.057,-0.054,-57.333,0
23.29,1.0,0.0,1.0927,0.011,0.0,0.2167,-0.196,-59.421,0
23.3,1.0,0.0,1.0742,-0.0157,0.0,0.1079,-0.251,-61.537,0
23.31,1.0,0.0,1.1469,-0.0879,0.0,-0.0557,-0.394,-63.51,0
23.32,1.0,0.0,1.1333,-0.0806,0.0,0.1443,-0.554,-65.445,0
23.33,1.0,0.0,1.1,-0.0008,0.0,0.0449,-0.78,-67.303,0
23.34,1.0,0.0,1.0988,0.0003,0.0,0.1578,-0.916,-69.14,0
23.35,1.0,0.0,1.1278,-0.0362,0.0,-0.2273,-1.116,-70.858,0
23.36,1.0,0.0,1.1251,-0.1028,0.0,-0.2334,-1.107,-72.58,0
23.37,1.0,0.0,1.1425,-0.0845,0.0,-0.0961,-0.979,-74.173,0
23.38,1.0,0.0,1.1277,-0.0914,0.0,0.2167,-0.727,-75.714,0
23.39,1.0,0.0,1.1184,-0.0845,0.0,0.2744,-0.538,-77.101,0
23.4,1.0,0.0,1.0967,-0.0026,0.0,0.0128,-0.526,-78.38,0
23.41,1.0,0.0,1.1057,-0.0664,0.0,-0.2576,-0.415,-79.703,0
23.42,1.0,0.0,1.1337,-0.0599,0.0,-0.0022,-0.427,-80.857,0
23.43,1.0,0.0,1.1282,0.0398,0.0,-0.1067,-0.64,-81.935,0
23.44,1.0,0.0,1.1452,0.012,0.0,-0.4147,-0.872,-82.983,0
23.45,1.0,0.0,1.1693,0.0051,0.0,0.1556,-1.149,-83.917,0
23.46,1.0,0.0,1.1241,0.0043,0.0,0.0926,-1.291,-84.846,0
23.47,1.0,0.0,1.1556,-0.0435,0.0,0.0144,-1.476,-85.625,0
23.48,1.0,0.0,1.1535,-0.0664,0.0,0.2474,-1.684,-86.323,0
23.49,1.0,0.0,1.1496,-0.0825,0.0,-0.4138,-1.866,-86.989,0
23.5,1.0,0.0,1.1619,-0.1687,0.0,-0.3383,-1.881,-87.551,0
23.51,1.0,0.0,1.106,-0.1065,0.0,-0.1864,-1.832,-87.985,0
23.52,1.0,0.0,1.1298,-0.0975,0.0,0.1033,-1.746,-88.333,0
23.53,1.0,0.0,1.1377,-0.0947,0.0,-0.0733,-1.713,-88.608,0
23.54,1.0,0.0,1.1457,-0.0884,0.0,-0.1787,-1.692,-88.792,0
23.55,1.0,0.0,1.0218,0.0408,0.0,-0.7017,-1.446,-88.942,0
23.56,1.0,0.0,1.0878,-0.0265,0.0,-0.2087,-1.133,-88.915,0
23.57,1.0,0.0,1.0784,-0.0592,0.0,0.0862,-0.814,-88.819,0
23.58,1.0,0.0,1.0927,0.0271,0.0,-0.0172,-0.674,-88.592,0
23.59,1.0,0.0,0.9961,0.1103,0.0,-0.0634,-0.434,-88.346,0
23.6,1.0,0.0,0.9977,0.0838,0.0,0.0784,-0.163,-87.994,0
23.61,1.0,0.0,1.0085,0.0823,0.0,0.2133,-0.028,-87.511,0
23.62,1.0,0.0,1.1017,-0.033,0.0,0.1442,-0.151,-86.948,0
23.63,1.0,0.0,1.1083,-0.0732,0.0,0.232,-0.382,-86.345,0
23.64,1.0,0.0,1.062,-0.0659,0.0,-0.1327,-0.562,-85.727,0
23.65,1.0,0.0,1.0799,-0.0425,0.0,0.2036,-0.869,-84.903,0
23.66,1.0,0.0,1.1254,0.0063,0.0,-0.3035,-1.333,-84.043,0
23.67,1.0,0.0,1.0661,-0.0068,0.0,-0.6001,-1.607,-83.19,0
23.68,1.0,0.0,1.0383,-0.0086,0.0,-0.3843,-1.747,-82.175,0
23.69,1.0,0.0,1.0753,-0.0368,0.0,0.0039,-1.876,-81.037,0
23.7,1.0,0.0,1.0632,-0.1347,0.0,-0.3064,-1.875,-79.961,0
23.71,1.0,0.0,1.0425,-0.1277,0.0,0.0712,-1.824,-78.658,0
23.72,1.0,0.0,1.0931,-0.1073,0.0,0.1528,-1.95,-77.256,0
