time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,l_sho_pitch_deg,r_sho_pitch_deg,fall_event
17.91,0.5,0.0,0.6014,-0.0038,0.0,0.2182,4.121,-38.974,39.319,0
17.92,0.5,0.0,0.5607,-0.019,0.0,0.032,4.133,-36.509,36.817,0
17.93,0.5,0.0,0.577,-0.0992,0.0,0.0381,4.307,-33.929,34.288,0
17.94,0.5,0.0,0.6334,-0.0774,0.0,0.1934,4.287,-31.301,31.679,0
17.95,0.5,0.0,0.5827,-0.0769,0.0,0.0571,4.341,-28.687,29.059,0
17.96,0.5,0.0,0.5745,0.0099,0.0,-0.0438,4.253,-25.998,26.403,0
17.97,0.5,0.0,0.5556,0.0346,0.0,0.0886,4.172,-23.304,23.771,0
17.98,0.5,0.0,0.5932,-0.0243,0.0,-0.0097,4.201,-20.541,21.132,0
17.99,0.5,0.0,0.5907,-0.0036,0.0,0.0042,4.257,-17.869,18.395,0
18.0,0.5,0.0,0.5759,-0.0408,0.0,-0.1666,4.385,-15.116,15.669,0
18.01,0.5,0.0,0.6337,-0.0163,0.0,-0.0685,4.303,-12.357,12.879,0
18.02,0.5,0.0,0.5309,0.0324,0.0,-0.1083,4.406,-9.616,10.134,0
18.03,0.5,0.0,0.6125,-0.0442,0.0,0.243,4.552,-6.779,7.382,0
18.04,0.5,0.0,0.5955,0.0058,0.0,-0.2892,4.489,-4.002,4.563,0
18.05,0.5,0.0,0.5895,0.0154,0.0,0.1794,4.466,-1.229,1.802,0
18.06,0.5,0.0,0.5851,-0.015,0.0,0.0427,4.505,1.585,-0.994,0
18.07,0.5,0.0,0.6462,-0.0082,0.0,-0.0569,4.311,4.382,-3.794,0
18.08,0.5,0.0,0.5763,0.0153,0.0,-0.1489,4.261,7.211,-6.487,0
18.09,0.5,0.0,0.5947,0.062,0.0,0.0641,4.215,9.955,-9.272,0
18.1,0.5,0.0,0.5588,0.0482,0.0,0.1386,4.29,12.696,-12.077,0
18.11,0.5,0.0,0.6009,-0.0065,0.0,-0.0602,4.435,15.511,-14.782,0
18.12,0.5,0.0,0.5944,0.0139,0.0,0.0191,4.6,18.208,-17.557,0
18.13,0.5,0.0,0.6168,-0.044,0.0,0.1702,4.836,20.94,-20.279,0
18.14,0.5,0.0,0.6584,-0.0088,0.0,0.1589,4.849,23.617,-23.005,0
18.15,0.5,0.0,0.5272,0.0683,0.0,-0.1108,5.098,26.298,-25.69,0
18.16,0.5,0.0,0.6146,0.0173,0.0,0.1567,5.227,28.973,-28.331,0
18.17,0.5,0.0,0.5918,0.043,0.0,-0.0339,5.231,31.574,-30.97,0
18.18,0.5,0.0,0.6437,0.0007,0.0,-0.1096,5.186,34.207,-33.524,0
18.19,0.5,0.0,0.6421,0.0162,0.0,-0.0932,5.108,36.729,-36.132,0
18.2,0.5,0.0,0.5889,0.0588,0.0,-0.2897,5.201,39.274,-38.68,0
18.21,0.5,0.0,0.5832,0.0269,0.0,-0.1272,5.432,41.765,-41.174,0
18.22,0.5,0.0,0.601,0.0367,0.0,0.2142,5.548,44.177,-43.578,0
18.23,0.5,0.0,0.5891,0.0354,0.0,0.1757,5.612,46.557,-46.023,0
18.24,0.5,0.0,0.6401,-0.0809,0.0,-0.1027,5.729,48.975,-48.291,0
18.25,0.5,0.0,0.7097,-0.0493,0.0,0.193,5.616,51.228,-50.585,0
18.26,0.5,0.0,0.624,-0.0222,0.0,0.1941,5.558,53.471,-52.938,0
18.27,0.5,0.0,0.6644,-0.05,0.0,-0.0179,5.571,55.701,-55.159,0
18.28,0.5,0.0,0.6697,0.0222,0.0,-0.1584,5.388,57.832,-57.282,0
18.29,0.5,0.0,0.6461,0.0154,0.0,0.1203,5.241,59.901,-59.461,0
18.3,0.5,0.0,0.6991,-0.0641,0.0,-0.2076,5.039,61.963,-61.439,0
18.31,0.5,0.0,0.6919,-0.0482,0.0,-0.0616,4.892,63.943,-63.42,0
18.32,0.5,0.0,0.6505,0.0146,0.0,-0.167,4.761,65.834,-65.379,0
18.33,0.5,0.0,0.65,0.0093,0.0,0.0661,4.682,67.655,-67.285,0
18.34,0.5,0.0,0.6254,0.0088,0.0,0.1441,4.637,69.424,-69.096,0
18.35,0.5,0.0,0.6853,-0.0518,0.0,0.0011,4.569,71.151,-70.803,0
18.36,0.5,0.0,0.7326,-0.0404,0.0,0.3243,4.394,72.781,-72.482,0
18.37,0.5,0.0,0.6139,0.0104,0.0,-0.2699,4.528,74.37,-74.101,0
18.38,0.5,0.0,0.6335,0.0038,0.0,-0.1347,4.611,75.84,-75.544,0
18.39,0.5,0.0,0.6697,0.0127,0.0,0.1201,4.415,77.227,-76.948,0
18.4,0.5,0.0,0.6191,0.0371,0.0,0.0803,4.198,78.563,-78.342,0
18.41,0.5,0.0,0.7149,-0.0377,0.0,-0.2195,3.823,79.844,-79.477,0
18.42,0.5,0.0,0.7053,0.0268,0.0,-0.07,3.418,81.026,-80.738,0
18.43,0.5,0.0,0.6658,0.0305,0.0,-0.0222,3.133,82.123,-81.938,0
18.44,0.5,0.0,0.6743,-0.0255,0.0,0.0796,2.882,83.153,-82.976,0
18.45,0.5,0.0,0.7074,0.0031,0.0,0.2449,2.527,84.099,-83.91,0
18.46,0.5,0.0,0.6648,-0.0461,0.0,0.1965,2.488,84.988,-84.934,0
18.47,0.5,0.0,0.6793,-0.079,0.0,0.3576,2.672,85.783,-85.759,0
18.48,0.5,0.0,0.6508,-0.007,0.0,-0.0657,2.732,86.472,-86.353,0
18.49,0.5,0.0,0.6455,-0.0718,0.0,-0.0853,2.874,87.058,-86.941,0
18.5,0.5,0.0,0.7095,-0.0591,0.0,0.1405,2.821,87.574,-87.42,0
18.51,0.5,0.0,0.6663,-0.0661,0.0,0.1459,2.844,88.015,-87.944,0
18.52,0.5,0.0,0.7296,-0.134,0.0,0.3638,2.834,88.364,-88.298,0
18.53,0.5,0.0,0.6247,0.0238,0.0,-0.2393,2.843,88.618,-88.501,0
18.54,0.5,0.0,0.6374,0.0177,0.0,0.5002,2.979,88.77,-88.801,0
18.55,0.5,0.0,0.5974,0.0335,0.0,-0.2069,3.084,88.88,-88.826,0
18.56,0.5,0.0,0.5668,0.0436,0.0,0.0162,3.218,88.864,-88.855,0
18.57,0.5,0.0,0.6403,-0.0437,0.0,-0.0478,3.296,88.8,-88.725,0
18.58,0.5,0.0,0.6929,-0.0204,0.0,0.0191,3.187,88.629,-88.508,0
18.59,0.5,0.0,0.6124,-0.0139,0.0,-0.071,3.298,88.38,-88.374,0
18.6,0.5,0.0,0.6925,-0.0939,0.0,0.25,3.393,88.023,-87.974,0
18.61,0.5,0.0,0.7069,-0.0811,0.0,-0.1503,3.29,87.605,-87.452,0
18.62,0.5,0.0,0.6101,-0.0117,0.0,-0.1691,3.387,87.076,-87.045,0
18.63,0.5,0.0,0.6419,0.0244,0.0,-0.1643,3.441,86.465,-86.385,0
18.64,0.5,0.0,0.6016,0.0008,0.0,-0.1958,3.626,85.773,-85.757,0
18.65,0.5,0.0,0.6592,-0.0585,0.0,0.0888,3.84,84.996,-84.96,0
18.66,0.5,0.0,0.6634,-0.0139,0.0,-0.0078,3.911,84.135,-84.037,0
18.67,0.5,0.0,0.6058,-0.0053,0.0,-0.2181,4.053,83.195,-83.121,0
18.68,0.5,0.0,0.6331,0.023,0.0,0.2283,4.261,82.154,-82.118,0
18.69,0.5,0.0,0.5728,0.0132,0.0,-0.2645,4.592,81.072,-81.042,0
18.7,0.5,0.0,0.6074,-0.0039,0.0,0.0324,4.925,79.877,-79.857,0
18.71,0.5,0.0,0.5799,0.027,0.0,-0.0594,5.235,78.616,-78.578,0
18.72,0.5,0.0,0.5925,0.0599,0.0,0.0784,5.402,77.249,-77.156,0
18.73,0.5,0.0,0.569,0.0633,0.0,0.2021,5.518,75.823,-75.749,0
18.74,0.5,0.0,0.6146,-0.0215,0.0,-0.229,5.519,74.365,-74.164,0
18.75,0.5,0.0,0.6567,-0.0204,0.0,-0.0484,5.31,72.79,-72.522,0
18.76,0.5,0.0,0.6395,0.0074,0.0,-0.0855,5.065,71.157,-70.932,0
18.77,0.5,0.0,0.6439,-0.0017,0.0,-0.3096,4.866,69.463,-69.259,0
18.78,0.5,0.0,0.6385,0.0622,0.0,-0.0615,4.685,67.692,-67.504,0
18.79,0.5,0.0,0.5763,0.0897,0.0,-0.1638,4.594,65.846,-65.652,0
18.8,0.5,0.0,0.6629,-0.0034,0.0,0.3251,4.497,63.956,-63.712,0
18.81,0.5,0.0,0.66,0.0333,0.0,-0.1587,4.197,61.988,-61.671,0
18.82,0.5,0.0,0.6448,0.0514,0.0,0.3254,3.942,59.943,-59.705,0
18.83,0.5,0.0,0.6624,0.0026,0.0,0.1772,3.708,57.878,-57.581,0
18.84,0.5,0.0,0.6416,0.0057,0.0,-0.1105,3.345,55.735,-55.38,0
18.85,0.5,0.0,0.6514,0.0173,0.0,0.3882,2.966,53.509,-53.22,0
18.86,0.5,0.0,0.658,0.0271,0.0,-0.2245,2.613,51.31,-50.959,0
18.87,0.5,0.0,0.6917,-0.0557,0.0,0.0698,2.304,49.017,-48.624,0
18.88,0.5,0.0,0.7285,-0.0415,0.0,0.3425,1.929,46.64,-46.295,0
18.89,0.5,0.0,0.6313,-0.0216,0.0,-0.4357,1.895,44.348,-44.004,0
18.9,0.5,0.0,0.6101,0.0379,0.0,0.1129,2.05,41.873,-41.523,0
18.91,0.5,0.0,0.6329,0.0507,0.0,-0.2015,1.976,39.355,-39.0,0
18.92,0.5,0.0,0.6638,-0.0008,0.0,-0.2962,1.871,36.87,-36.435,0
18.93,0.5,0.0,0.6905,-0.077,0.0,-0.0233,1.814,34.335,-33.808,0
18.94,0.5,0.0,0.7531,-0.1372,0.0,0.1999,1.607,31.758,-31.17,0
18.95,0.5,0.0,0.6802,-0.0321,0.0,0.0727,1.431,29.116,-28.543,0
18.96,0.5,0.0,0.6079,-0.0196,0.0,-0.1617,1.634,26.451,-25.923,0
18.97,0.5,0.0,0.6763,-0.0119,0.0,-0.0602,1.665,23.73,-23.271,0
18.98,0.5,0.0,0.6784,-0.0865,0.0,-0.0615,1.83,21.046,-20.572,0
18.99,0.5,0.0,0.7322,-0.0702,0.0,-0.0784,1.812,18.301,-17.857,0
19.0,0.5,0.0,0.6527,-0.0354,0.0,-0.2656,1.986,15.554,-15.139,0
19.01,0.5,0.0,0.6488,-0.0125,0.0,0.0665,2.273,12.809,-12.334,0
19.02,0.5,0.0,0.7233,-0.116,0.0,-0.1642,2.395,10.108,-9.508,0
19.03,0.5,0.0,0.6899,0.0063,0.0,-0.4939,2.245,7.337,-6.707,0
19.04,0.5,0.0,0.6424,0.0205,0.0,-0.1199,2.25,4.532,-3.905,0
19.05,0.5,0.0,0.6626,0.0269,0.0,0.2705,2.19,1.716,-1.138,0
19.06,0.5,0.0,0.6432,0.0265,0.0,0.0153,2.122,-1.112,1.593,0
19.07,0.5,0.0,0.75,-0.0942,0.0,0.05,1.966,-3.747,4.404,0
19.08,0.5,0.0,0.6589,0.0217,0.0,-0.1256,1.937,-6.554,7.231,0
19.09,0.5,0.0,0.6599,0.0294,0.0,0.4726,2.095,-9.363,10.048,0
19.1,0.5,0.0,0.68,-0.0331,0.0,-0.0404,2.217,-12.101,12.817,0
19.11,0.5,0.0,0.7321,-0.0162,0.0,0.1627,2.147,-14.89,15.532,0
19.12,0.5,0.0,0.6596,-0.0083,0.0,0.1215,2.366,-17.707,18.275,0
19.13,0.5,0.0,0.7262,-0.088,0.0,0.2976,2.665,-20.391,21.014,0
19.14,0.5,0.0,0.6992,0.0006,0.0,-0.0998,2.792,-23.099,23.666,0
19.15,0.5,0.0,0.6134,0.0536,0.0,-0.1903,3.034,-25.755,26.347,0
19.16,0.5,0.0,0.7108,-0.0242,0.0,-0.0633,3.089,-28.338,28.983,0
19.17,0.5,0.0,0.7302,-0.0074,0.0,0.2462,3.038,-31.021,31.614,0
19.18,0.5,0.0,0.6622,0.0214,0.0,-0.3218,3.111,-33.636,34.219,0
19.19,0.5,0.0,0.7306,0.0391,0.0,-0.135,2.981,-36.194,36.738,0
19.2,0.5,0.0,0.6697,0.0318,0.0,-0.0945,3.047,-38.824,39.274,0
19.21,0.5,0.0,0.6436,0.0618,0.0,-0.4379,3.259,-41.307,41.769,0
19.22,0.5,0.0,0.6916,0.0181,0.0,-0.1221,3.568,-43.709,44.248,0
19.23,0.5,0.0,0.6959,-0.0343,0.0,-0.0245,3.847,-46.1,46.645,0
19.24,0.5,0.0,0.6833,-0.052,0.0,0.051,4.113,-48.472,48.987,0
19.25,0.5,0.0,0.7188,-0.0374,0.0,-0.1201,4.203,-50.785,51.239,0
19.26,0.5,0.0,0.6949,-0.0388,0.0,0.1938,4.256,-53.065,53.501,0
19.27,0.5,0.0,0.6986,-0.0184,0.0,-0.3981,4.203,-55.238,55.604,0
19.28,0.5,0.0,0.7139,-0.0376,0.0,-0.1855,4.182,-57.377,57.778,0
19.29,0.5,0.0,0.7046,-0.0675,0.0,-0.028,4.199,-59.493,59.868,0
19.3,0.5,0.0,0.7647,-0.0494,0.0,0.0548,4.03,-61.524,61.9,0
19.31,0.5,0.0,0.7087,-0.0569,0.0,-0.0057,4.026,-63.603,63.871,0
19.32,0.5,0.0,0.6618,-0.0086,0.0,-0.2946,4.133,-65.525,65.771,0
19.33,0.5,0.0,0.7107,-0.0036,0.0,-0.0419,4.266,-67.387,67.638,0
19.34,0.5,0.0,0.6732,-0.0166,0.0,-0.3246,4.438,-69.163,69.369,0
19.35,0.5,0.0,0.7219,-0.0003,0.0,0.1547,4.615,-70.884,71.115,0
19.36,0.5,0.0,0.6558,0.0287,0.0,-0.1853,4.84,-72.548,72.724,0
19.37,0.5,0.0,0.6385,0.0305,0.0,0.1745,5.123,-74.129,74.294,0
19.38,0.5,0.0,0.6737,0.0428,0.0,-0.2868,5.188,-75.603,75.769,0
19.39,0.5,0.0,0.6438,0.0476,0.0,-0.0128,5.219,-77.04,77.188,0
19.4,0.5,0.0,0.7328,-0.0788,0.0,-0.1529,5.075,-78.34,78.481,0
19.41,0.5,0.0,0.7945,-0.0581,0.0,-0.1103,4.668,-79.584,79.77,0
19.42,0.5,0.0,0.6998,-0.0262,0.0,-0.2062,4.473,-80.883,80.953,0
19.43,0.5,0.0,0.7514,-0.0742,0.0,0.1363,4.328,-81.982,82.064,0
19.44,0.5,0.0,0.7622,-0.0093,0.0,0.0157,4.013,-82.978,83.095,0
19.45,0.5,0.0,0.6599,0.023,0.0,-0.1982,3.879,-84.004,83.997,0
19.46,0.5,0.0,0.678,0.0165,0.0,0.0396,3.839,-84.857,84.858,0
19.47,0.5,0.0,0.6763,-0.0083,0.0,0.1836,3.768,-85.637,85.63,0
19.48,0.5,0.0,0.7239,0.004,0.0,0.3448,3.571,-86.314,86.365,0
19.49,0.5,0.0,0.6817,-0.0389,0.0,0.1526,3.628,-87.05,86.962,0
19.5,0.5,0.0,0.7157,-0.0828,0.0,-0.0131,3.755,-87.56,87.423,0
19.51,0.5,0.0,0.7265,-0.0672,0.0,-0.1376,3.735,-87.969,87.871,0
19.52,0.5,0.0,0.7004,-0.065,0.0,0.298,3.855,-88.366,88.256,0
19.53,0.5,0.0,0.6565,0.0288,0.0,0.0718,4.017,-88.596,88.488,0
19.54,0.5,0.0,0.6633,-0.0325,0.0,0.141,4.183,-88.786,88.643,0
19.55,0.5,0.0,0.7063,0.0054,0.0,0.3096,4.174,-88.815,88.771,0
19.56,0.5,0.0,0.6366,0.0145,0.0,0.0178,4.267,-88.874,88.764,0
19.57,0.5,0.0,0.6208,0.0118,0.0,0.0365,4.363,-88.774,88.666,0
19.58,0.5,0.0,0.7193,0.0047,0.0,0.0067,4.155,-88.51,88.522,0
19.59,0.5,0.0,0.7305,-0.0733,0.0,0.1129,3.929,-88.308,88.224,0
19.6,0.5,0.0,0.7531,-0.0917,0.0,0.1364,3.701,-87.964,87.889,0
19.61,0.5,0.0,0.6674,-0.0228,0.0,-0.2508,3.553,-87.573,87.416,0
19.62,0.5,0.0,0.6846,-0.0462,0.0,0.2404,3.615,-87.068,86.897,0
19.63,0.5,0.0,0.6554,-0.0031,0.0,0.0305,3.605,-86.442,86.292,0
19.64,0.5,0.0,0.6649,-0.0033,0.0,0.1258,3.647,-85.735,85.623,0
19.65,0.5,0.0,0.6652,0.0206,0.0,-0.0532,3.509,-84.931,84.843,0
19.66,0.5,0.0,0.684,-0.0224,0.0,-0.0373,3.413,-84.1,83.981,0
19.67,0.5,0.0,0.6846,-0.0117,0.0,0.0314,3.315,-83.166,83.055,0
19.68,0.5,0.0,0.6246,0.0013,0.0,-0.2629,3.436,-82.217,82.015,0
19.69,0.5,0.0,0.6079,-0.0235,0.0,-0.0085,3.788,-81.102,80.9,0
19.7,0.5,0.0,0.644,0.0224,0.0,0.1893,3.947,-79.818,79.736,0
19.71,0.5,0.0,0.6077,0.0045,0.0,0.0325,4.176,-78.594,78.485,0
19.72,0.5,0.0,0.6487,0.0574,0.0,0.1043,4.137,-77.152,77.157,0
19.73,0.5,0.0,0.6142,0.0428,0.0,-0.0536,4.101,-75.761,75.751,0
19.74,0.5,0.0,0.6714,-0.054,0.0,-0.1001,4.004,-74.242,74.219,0
19.75,0.5,0.0,0.719,-0.0174,0.0,0.0635,3.628,-72.604,72.682,0
19.76,0.5,0.0,0.6528,-0.0163,0.0,0.3183,3.392,-71.04,71.075,0
19.77,0.5,0.0,0.6596,0.0073,0.0,-0.032,3.205,-69.355,69.382,0
19.78,0.5,0.0,0.6091,-0.0259,0.0,0.0885,3.336,-67.637,67.601,0
19.79,0.5,0.0,0.6614,-0.0104,0.0,0.5104,3.42,-65.735,65.795,0
19.8,0.5,0.0,0.6292,-0.0304,0.0,0.3465,3.589,-63.86,63.896,0
19.81,0.5,0.0,0.6656,-0.0593,0.0,0.4221,3.722,-61.83,61.943,0
19.82,0.5,0.0,0.5983,0.0321,0.0,-0.093,3.725,-59.771,59.867,0
19.83,0.5,0.0,0.6725,-0.0267,0.0,0.3606,3.658,-57.6,57.816,0
19.84,0.5,0.0,0.6407,0.0174,0.0,-0.1036,3.398,-55.466,55.646,0
19.85,0.5,0.0,0.647,0.0026,0.0,0.2716,3.256,-53.287,53.519,0
19.86,0.5,0.0,0.6479,-0.0814,0.0,0.2913,3.375,-51.085,51.266,0
19.87,0.5,0.0,0.6716,-0.0428,0.0,0.1316,3.39,-48.743,48.958,0
19.88,0.5,0.0,0.5414,0.0193,0.0,-0.1386,3.723,-46.458,46.612,0
19.89,0.5,0.0,0.6297,0.0349,0.0,0.1413,3.831,-43.953,44.199,0
19.9,0.5,0.0,0.5631,0.0531,0.0,-0.1615,3.88,-41.513,41.77,0
19.91,0.5,0.0,0.6329,0.0074,0.0,-0.108,3.78,-38.929,39.303,0
19.92,0.5,0.0,0.652,-0.0376,0.0,-0.1334,3.658,-36.376,36.828,0
19.93,0.5,0.0,0.6427,0.0238,0.0,0.1656,3.573,-33.846,34.3,0
19.94,0.5,0.0,0.625,0.002,0.0,0.0276,3.591,-31.264,31.705,0
19.95,0.5,0.0,0.6222,0.0223,0.0,-0.2459,3.544,-28.67,29.056,0
19.96,0.5,0.0,0.6059,0.0427,0.0,0.1905,3.56,-26.016,26.449,0
19.97,0.5,0.0,0.5664,0.0625,0.0,0.2574,3.652,-23.345,23.773,0
19.98,0.5,0.0,0.6102,-0.0125,0.0,-0.0869,3.589,-20.735,21.191,0
19.99,0.5,0.0,0.6294,0.0368,0.0,-0.4248,3.23,-17.994,18.439,0
20.0,0.5,0.0,0.6053,-0.0012,0.0,-0.3554,3.023,-15.255,15.688,0
20.01,0.5,0.0,0.6669,-0.0713,0.0,-0.043,2.808,-12.414,12.987,0
20.02,0.5,0.0,0.65,0.0001,0.0,0.1837,2.638,-9.653,10.235,0
20.03,0.5,0.0,0.5914,-0.0174,0.0,0.1903,2.794,-6.925,7.415,0
20.04,0.5,0.0,0.6165,-0.0441,0.0,-0.2503,2.993,-4.049,4.658,0
20.05,0.5,0.0,0.6218,0.0018,0.0,0.074,3.226,-1.277,1.872,0
20.06,0.5,0.0,0.5257,0.0625,0.0,-0.0561,3.593,1.526,-0.902,0
20.07,0.5,0.0,0.5619,-0.0163,0.0,-0.0591,3.948,4.375,-3.691,0
20.08,0.5,0.0,0.6152,0.0115,0.0,0.0812,4.083,7.141,-6.527,0
20.09,0.5,0.0,0.5678,0.0059,0.0,0.0942,4.365,9.89,-9.347,0
20.1,0.5,0.0,0.6097,-0.0537,0.0,-0.138,4.478,12.697,-12.132,0
20.11,0.5,0.0,0.6452,-0.0095,0.0,-0.3182,4.322,15.442,-14.895,0
20.12,0.5,0.0,0.5483,0.0584,0.0,-0.3096,4.25,18.177,-17.611,0
20.13,0.5,0.0,0.6455,-0.04,0.0,0.0338,4.18,20.946,-20.293,0
20.14,0.5,0.0,0.6573,-0.0406,0.0,-0.1013,3.992,23.691,-22.933,0
20.15,0.5,0.0,0.6345,-0.0017,0.0,-0.0857,3.816,26.326,-25.646,0
20.16,0.5,0.0,0.6223,0.0047,0.0,-0.059,3.78,28.977,-28.335,0
20.17,0.5,0.0,0.5972,-0.0199,0.0,-0.2225,3.851,31.617,-30.936,0
20.18,0.5,0.0,0.633,0.0004,0.0,0.0323,3.951,34.113,-33.497,0
20.19,0.5,0.0,0.5397,0.0656,0.0,-0.0668,4.163,36.683,-36.064,0
20.2,0.5,0.0,0.6107,0.014,0.0,0.0136,4.362,39.102,-38.483,0
20.21,0.5,0.0,0.5844,0.0448,0.0,-0.3076,4.593,41.593,-41.0,0
20.22,0.5,0.0,0.6046,-0.0085,0.0,0.0127,4.883,44.057,-43.488,0
20.23,0.5,0.0,0.6204,-0.0215,0.0,0.0295,5.003,46.472,-45.892,0
20.24,0.5,0.0,0.6028,0.0022,0.0,-0.1154,4.898,48.821,-48.256,0
20.25,0.5,0.0,0.6574,-0.0387,0.0,-0.1589,4.646,51.146,-50.639,0
20.26,0.5,0.0,0.6768,-0.1001,0.0,0.0055,4.421,53.441,-52.885,0
20.27,0.5,0.0,0.6098,-0.013,0.0,-0.3711,4.199,55.645,-55.099,0
20.28,0.5,0.0,0.6448,-0.0113,0.0,0.0538,3.863,57.761,-57.274,0
20.29,0.5,0.0,0.6275,0.0473,0.0,0.0416,3.474,59.85,-59.412,0
20.3,0.5,0.0,0.6321,0.014,0.0,-0.0633,3.36,61.921,-61.53,0
20.31,0.5,0.0,0.6658,-0.079,0.0,-0.0512,3.29,63.929,-63.458,0
20.32,0.5,0.0,0.6897,-0.023,0.0,-0.0199,3.041,65.811,-65.343,0
20.33,0.5,0.0,0.6394,-0.0296,0.0,0.2194,2.931,67.645,-67.317,0
20.34,0.5,0.0,0.6112,0.0027,0.0,0.138,2.943,69.433,-69.062,0
20.35,0.5,0.0,0.6548,0.0272,0.0,0.2474,2.803,71.127,-70.768,0
20.36,0.5,0.0,0.5493,0.058,0.0,-0.2288,2.908,72.789,-72.528,0
20.37,0.5,0.0,0.6033,-0.0004,0.0,0.2829,3.142,74.354,-74.117,0
20.38,0.5,0.0,0.6031,0.0345,0.0,-0.2361,3.196,75.851,-75.535,0
20.39,0.5,0.0,0.6404,-0.014,0.0,-0.1332,3.209,77.271,-76.965,0
20.4,0.5,0.0,0.6246,-0.0452,0.0,-0.2188,3.212,78.614,-78.304,0
20.41,0.5,0.0,0.6492,-0.0127,0.0,0.1333,3.218,79.844,-79.608,0
20.42,0.5,0.0,0.5837,0.0131,0.0,-0.1809,3.305,81.027,-80.83,0
20.43,0.5,0.0,0.6268,0.0238,0.0,0.2975,3.374,82.135,-82.007,0
20.44,0.5,0.0,0.5734,0.0269,0.0,-0.1645,3.553,83.171,-83.054,0
20.45,0.5,0.0,0.6317,0.0524,0.0,-0.041,3.574,84.116,-83.956,0
20.46,0.5,0.0,0.6057,0.0395,0.0,0.0068,3.584,84.968,-84.843,0
20.47,0.5,0.0,0.6236,-0.038,0.0,-0.1876,3.616,85.728,-85.566,0
20.48,0.5,0.0,0.6599,-0.0703,0.0,0.1584,3.633,86.414,-86.282,0
20.49,0.5,0.0,0.6239,-0.0046,0.0,-0.2312,3.58,87.035,-86.869,0
20.5,0.5,0.0,0.6338,-0.0066,0.0,0.4298,3.549,87.533,-87.477,0
20.51,0.5,0.0,0.621,0.0236,0.0,0.2737,3.512,87.984,-87.917,0
20.52,0.5,0.0,0.6236,-0.0451,0.0,0.164,3.601,88.354,-88.312,0
20.53,0.5,0.0,0.6792,-0.0288,0.0,-0.0012,3.521,88.631,-88.513,0
20.54,0.5,0.0,0.5467,0.0548,0.0,-0.4493,3.67,88.801,-88.741,0
20.55,0.5,0.0,0.5884,0.0241,0.0,0.1127,3.903,88.868,-88.86,0
20.56,0.5,0.0,0.639,0.0367,0.0,-0.0144,3.886,88.881,-88.783,0
20.57,0.5,0.0,0.585,0.0228,0.0,-0.4402,3.881,88.793,-88.677,0
20.58,0.5,0.0,0.6527,-0.0497,0.0,0.2026,3.852,88.603,-88.506,0
20.59,0.5,0.0,0.6787,-0.0366,0.0,-0.118,3.608,88.36,-88.177,0
20.6,0.5,0.0,0.6362,-0.0153,0.0,0.0906,3.507,88.014,-87.954,0
20.61,0.5,0.0,0.6411,-0.0528,0.0,-0.091,3.465,87.586,-87.525,0
20.62,0.5,0.0,0.5919,-0.0501,0.0,-0.1784,3.481,87.056,-86.967,0
20.63,0.5,0.0,0.6599,-0.0401,0.0,-0.031,3.327,86.45,-86.324,0
20.64,0.5,0.0,0.6075,-0.0473,0.0,-0.0199,3.307,85.771,-85.726,0
20.65,0.5,0.0,0.6564,-0.0242,0.0,-0.0793,3.16,85.0,-84.899,0
20.66,0.5,0.0,0.6142,-0.0439,0.0,-0.1547,3.172,84.151,-84.1,0
20.67,0.5,0.0,0.5987,0.025,0.0,-0.2702,3.223,83.203,-83.134,0
20.68,0.5,0.0,0.6487,-0.0294,0.0,0.0195,3.253,82.173,-82.076,0
20.69,0.5,0.0,0.6014,0.0259,0.0,-0.1744,3.283,81.069,-80.988,0
20.7,0.5,0.0,0.6101,0.0276,0.0,0.147,3.341,79.868,-79.848,0
20.71,0.5,0.0,0.6339,-0.0368,0.0,-0.0122,3.324,78.62,-78.496,0
20.72,0.5,0.0,0.5954,0.0632,0.0,-0.0336,3.234,77.262,-77.114,0
20.73,0.5,0.0,0.5693,0.0138,0.0,0.1405,3.396,75.858,-75.796,0
20.74,0.5,0.0,0.6189,-0.0457,0.0,0.3956,3.622,74.381,-74.308,0
20.75,0.5,0.0,0.621,-0.0307,0.0,0.1192,3.765,72.821,-72.686,0
20.76,0.5,0.0,0.6176,-0.0585,0.0,0.0067,4.1,71.208,-71.154,0
20.77,0.5,0.0,0.5432,-0.006,0.0,-0.2228,4.529,69.497,-69.351,0
20.78,0.5,0.0,0.6145,0.0087,0.0,0.0705,4.687,67.684,-67.493,0
20.79,0.5,0.0,0.5364,0.0521,0.0,0.1095,4.817,65.827,-65.669,0
20.8,0.5,0.0,0.645,-0.0429,0.0,0.1279,4.789,63.958,-63.657,0
20.81,0.5,0.0,0.6579,-0.0227,0.0,-0.0974,4.534,61.98,-61.647,0
20.82,0.5,0.0,0.6205,0.0007,0.0,0.1909,4.376,59.949,-59.715,0
20.83,0.5,0.0,0.5503,0.0165,0.0,-0.3393,4.494,57.907,-57.571,0
20.84,0.5,0.0,0.6127,0.033,0.0,0.0879,4.496,55.724,-55.396,0
20.85,0.5,0.0,0.5494,0.0266,0.0,-0.3541,4.642,53.551,-53.254,0
20.86,0.5,0.0,0.6079,0.0411,0.0,0.1756,4.751,51.287,-51.014,0
20.87,0.5,0.0,0.5336,0.0521,0.0,-0.2925,5.034,49.01,-48.713,0
