time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,l_sho_pitch_deg,r_sho_pitch_deg,fall_event
10.62,0.5,0.0,0.5268,0.0203,0.0,0.1724,0.88,87.075,-87.085,0
10.63,0.5,0.0,0.5806,-0.0132,0.0,0.314,0.989,86.453,-86.376,0
10.64,0.5,0.0,0.541,0.0118,0.0,-0.1608,1.036,85.777,-85.649,0
10.65,0.5,0.0,0.6032,0.0155,0.0,0.0056,0.909,84.989,-84.815,0
10.66,0.5,0.0,0.5782,-0.02,0.0,0.1569,0.614,84.103,-83.925,0
10.67,0.5,0.0,0.5945,-0.0895,0.0,0.1274,0.301,83.177,-82.957,0
10.68,0.5,0.0,0.539,-0.1427,0.0,0.1903,0.21,82.169,-82.026,0
10.69,0.5,0.0,0.5397,-0.1541,0.0,0.1606,0.389,81.092,-81.005,0
10.7,0.5,0.0,0.5041,-0.1281,0.0,0.3109,0.763,79.908,-79.888,0
10.71,0.5,0.0,0.5362,-0.0651,0.0,-0.022,1.078,78.651,-78.541,0
10.72,0.5,0.0,0.4842,0.0274,0.0,0.2882,1.44,77.283,-77.219,0
10.73,0.5,0.0,0.4883,0.0893,0.0,-0.0812,1.635,75.86,-75.702,0
10.74,0.5,0.0,0.5382,0.1229,0.0,0.0958,1.571,74.353,-74.158,0
10.75,0.5,0.0,0.5348,0.1253,0.0,0.086,1.25,72.77,-72.55,0
10.76,0.5,0.0,0.5519,0.0649,0.0,0.0202,0.83,71.154,-70.903,0
10.77,0.5,0.0,0.5098,-0.07,0.0,0.1557,0.641,69.475,-69.204,0
10.78,0.5,0.0,0.4947,-0.1161,0.0,0.2407,0.742,67.723,-67.5,0
10.79,0.5,0.0,0.5432,-0.0869,0.0,0.0799,0.76,65.878,-65.627,0
10.8,0.5,0.0,0.5297,-0.063,0.0,0.4413,0.685,63.943,-63.717,0
10.81,0.5,0.0,0.5248,0.0198,0.0,-0.3802,0.582,62.025,-61.706,0
10.82,0.5,0.0,0.4856,0.1036,0.0,-0.0778,0.559,59.975,-59.682,0
10.83,0.5,0.0,0.5087,0.1316,0.0,0.3241,0.539,57.868,-57.623,0
10.84,0.5,0.0,0.4884,0.1251,0.0,-0.1029,0.6,55.736,-55.512,0
10.85,0.5,0.0,0.4748,0.0582,0.0,0.0937,0.856,53.558,-53.344,0
10.86,0.5,0.0,0.5195,0.0494,0.0,-0.1207,0.991,51.305,-50.989,0
10.87,0.5,0.0,0.5165,-0.0541,0.0,0.5766,1.079,49.003,-48.616,0
10.88,0.5,0.0,0.5131,-0.0796,0.0,0.0444,1.197,46.667,-46.262,0
10.89,0.5,0.0,0.4938,0.0257,0.0,-0.3257,1.351,44.286,-43.859,0
10.9,0.5,0.0,0.5167,0.0433,0.0,0.3163,1.517,41.804,-41.441,0
10.91,0.5,0.0,0.4841,-0.0181,0.0,0.1203,1.783,39.339,-38.964,0
10.92,0.5,0.0,0.5103,-0.0105,0.0,0.0056,1.937,36.818,-36.381,0
10.93,0.5,0.0,0.5307,0.0254,0.0,0.0183,1.803,34.243,-33.806,0
10.94,0.5,0.0,0.5491,0.0542,0.0,0.1511,1.465,31.648,-31.209,0
10.95,0.5,0.0,0.5234,-0.0793,0.0,0.3906,1.32,29.081,-28.551,0
10.96,0.5,0.0,0.5211,-0.0613,0.0,-0.0844,1.259,26.449,-25.886,0
10.97,0.5,0.0,0.5343,-0.0293,0.0,0.2999,1.234,23.739,-23.224,0
10.98,0.5,0.0,0.4939,-0.0052,0.0,0.0705,1.42,21.019,-20.574,0
10.99,0.5,0.0,0.5305,0.0015,0.0,-0.0219,1.552,18.31,-17.834,0
11.0,0.5,0.0,0.5526,-0.0174,0.0,0.1014,1.365,15.574,-15.091,0
11.01,0.5,0.0,0.5567,0.0698,0.0,-0.1147,1.002,12.839,-12.321,0
11.02,0.5,0.0,0.5031,0.0611,0.0,-0.1921,0.912,10.145,-9.449,0
11.03,0.5,0.0,0.561,0.0263,0.0,0.0451,0.753,7.367,-6.691,0
11.04,0.5,0.0,0.5405,0.0315,0.0,0.2487,0.497,4.536,-3.944,0
11.05,0.5,0.0,0.5394,0.0308,0.0,0.07,0.374,1.692,-1.215,0
11.06,0.5,0.0,0.5307,-0.0623,0.0,0.1521,0.519,-1.084,1.591,0
11.07,0.5,0.0,0.5389,-0.0062,0.0,-0.0569,0.687,-3.872,4.404,0
11.08,0.5,0.0,0.5353,0.0247,0.0,0.2141,0.847,-6.646,7.229,0
11.09,0.5,0.0,0.5899,0.0213,0.0,0.1357,0.765,-9.407,9.967,0
11.1,0.5,0.0,0.59,-0.0496,0.0,0.059,0.591,-12.136,12.729,0
11.11,0.5,0.0,0.5688,0.0103,0.0,-0.2921,0.467,-14.871,15.495,0
11.12,0.5,0.0,0.5867,-0.005,0.0,0.4309,0.334,-17.636,18.244,0
11.13,0.5,0.0,0.5466,-0.0207,0.0,0.1153,0.345,-20.402,20.963,0
11.14,0.5,0.0,0.5249,0.0121,0.0,-0.0289,0.721,-23.186,23.673,0
11.15,0.5,0.0,0.5391,0.0154,0.0,0.1238,1.127,-25.865,26.354,0
11.16,0.5,0.0,0.5767,0.0313,0.0,-0.1195,1.316,-28.485,28.963,0
11.17,0.5,0.0,0.5692,0.1291,0.0,-0.2883,1.266,-31.047,31.589,0
11.18,0.5,0.0,0.5752,-0.0063,0.0,0.4884,1.222,-33.56,34.211,0
11.19,0.5,0.0,0.5629,-0.0373,0.0,0.091,1.185,-36.16,36.709,0
11.2,0.5,0.0,0.6181,-0.0312,0.0,0.0992,0.905,-38.687,39.186,0
11.21,0.5,0.0,0.5867,-0.0307,0.0,0.4568,0.642,-41.243,41.694,0
11.22,0.5,0.0,0.5771,0.0501,0.0,-0.3477,0.441,-43.692,44.08,0
11.23,0.5,0.0,0.5529,0.1206,0.0,-0.0555,0.511,-46.162,46.553,0
11.24,0.5,0.0,0.5714,0.0808,0.0,0.1766,0.59,-48.515,48.894,0
11.25,0.5,0.0,0.5657,-0.0755,0.0,0.0161,0.737,-50.8,51.168,0
11.26,0.5,0.0,0.5883,-0.1284,0.0,0.2371,0.775,-53.012,53.394,0
11.27,0.5,0.0,0.6131,-0.1392,0.0,0.0965,0.545,-55.193,55.568,0
11.28,0.5,0.0,0.6046,-0.1297,0.0,0.3926,0.212,-57.388,57.743,0
11.29,0.5,0.0,0.5916,-0.1151,0.0,-0.1858,-0.021,-59.562,59.815,0
11.3,0.5,0.0,0.5829,-0.0482,0.0,0.1043,-0.15,-61.62,61.905,0
11.31,0.5,0.0,0.5404,0.1021,0.0,-0.1877,-0.044,-63.649,63.906,0
11.32,0.5,0.0,0.5787,0.1309,0.0,0.0969,0.002,-65.513,65.818,0
11.33,0.5,0.0,0.5763,0.1332,0.0,-0.0464,-0.111,-67.349,67.636,0
11.34,0.5,0.0,0.5961,0.0156,0.0,0.2373,-0.347,-69.107,69.381,0
11.35,0.5,0.0,0.5842,-0.0515,0.0,0.3081,-0.567,-70.81,71.047,0
11.36,0.5,0.0,0.6111,-0.0499,0.0,-0.2609,-0.859,-72.519,72.678,0
11.37,0.5,0.0,0.5665,-0.0545,0.0,0.1159,-1.039,-74.136,74.275,0
11.38,0.5,0.0,0.5699,0.032,0.0,0.0293,-1.164,-75.639,75.781,0
11.39,0.5,0.0,0.5573,0.047,0.0,0.1346,-1.096,-77.138,77.222,0
11.4,0.5,0.0,0.5424,0.0202,0.0,-0.1491,-0.848,-78.553,78.554,0
11.41,0.5,0.0,0.5682,0.0001,0.0,0.0919,-0.659,-79.768,79.816,0
11.42,0.5,0.0,0.5861,-0.006,0.0,0.0578,-0.685,-80.872,80.961,0
11.43,0.5,0.0,0.5855,0.0005,0.0,-0.0306,-0.91,-81.927,82.043,0
11.44,0.5,0.0,0.644,0.0034,0.0,0.071,-1.409,-82.915,83.099,0
11.45,0.5,0.0,0.5868,-0.001,0.0,0.0388,-1.834,-83.95,84.055,0
11.46,0.5,0.0,0.5366,0.0247,0.0,-0.1251,-1.947,-84.909,84.9,0
11.47,0.5,0.0,0.5477,0.0247,0.0,0.0491,-1.926,-85.733,85.71,0
11.48,0.5,0.0,0.5513,0.0384,0.0,0.0843,-1.779,-86.455,86.404,0
11.49,0.5,0.0,0.61,-0.0218,0.0,-0.0436,-1.819,-86.998,86.986,0
11.5,0.5,0.0,0.5921,-0.0722,0.0,0.5008,-1.923,-87.508,87.499,0
11.51,0.5,0.0,0.5611,-0.0638,0.0,0.0386,-2.002,-87.966,87.9,0
11.52,0.5,0.0,0.5345,0.0191,0.0,-0.2752,-1.915,-88.393,88.261,0
11.53,0.5,0.0,0.567,0.0168,0.0,0.1887,-1.863,-88.608,88.571,0
11.54,0.5,0.0,0.5203,0.0163,0.0,0.075,-1.655,-88.866,88.759,0
11.55,0.5,0.0,0.5503,0.0135,0.0,-0.0003,-1.482,-88.899,88.83,0
11.56,0.5,0.0,0.5949,0.0074,0.0,0.0938,-1.586,-88.826,88.837,0
11.57,0.5,0.0,0.5398,0.0998,0.0,-0.1128,-1.592,-88.818,88.75,0
11.58,0.5,0.0,0.5168,0.087,0.0,0.0207,-1.412,-88.647,88.526,0
11.59,0.5,0.0,0.5778,0.0382,0.0,0.1934,-1.431,-88.31,88.26,0
11.6,0.5,0.0,0.5811,0.0417,0.0,0.095,-1.665,-87.928,87.931,0
11.61,0.5,0.0,0.5818,0.0084,0.0,-0.0296,-2.001,-87.506,87.513,0
11.62,0.5,0.0,0.5442,-0.0311,0.0,0.1192,-2.126,-87.065,86.99,0
11.63,0.5,0.0,0.5572,-0.0376,0.0,0.2806,-2.198,-86.454,86.396,0
11.64,0.5,0.0,0.546,-0.1596,0.0,0.3221,-2.11,-85.82,85.647,0
11.65,0.5,0.0,0.5859,-0.0914,0.0,0.1761,-2.061,-84.998,84.892,0
11.66,0.5,0.0,0.5126,0.0176,0.0,0.1886,-1.839,-84.194,84.047,0
11.67,0.5,0.0,0.5261,0.0398,0.0,-0.1567,-1.528,-83.259,83.126,0
11.68,0.5,0.0,0.5103,0.0459,0.0,0.2445,-1.241,-82.199,82.127,0
11.69,0.5,0.0,0.5455,0.0326,0.0,0.1359,-1.154,-81.02,81.017,0
11.7,0.5,0.0,0.5421,0.0114,0.0,-0.1517,-1.23,-79.786,79.795,0
11.71,0.5,0.0,0.5713,0.0167,0.0,0.1977,-1.534,-78.471,78.563,0
11.72,0.5,0.0,0.5473,-0.0413,0.0,0.0653,-1.732,-77.194,77.201,0
11.73,0.5,0.0,0.5182,-0.0933,0.0,0.1628,-1.632,-75.822,75.757,0
11.74,0.5,0.0,0.5248,-0.0579,0.0,0.0772,-1.475,-74.32,74.277,0
11.75,0.5,0.0,0.4884,-0.0634,0.0,0.3175,-1.183,-72.812,72.752,0
11.76,0.5,0.0,0.5213,-0.0214,0.0,0.0568,-0.995,-71.107,71.109,0
11.77,0.5,0.0,0.5507,0.0023,0.0,0.1464,-1.092,-69.319,69.41,0
11.78,0.5,0.0,0.5459,0.0432,0.0,-0.2324,-1.332,-67.548,67.634,0
11.79,0.5,0.0,0.5574,0.0933,0.0,0.448,-1.604,-65.679,65.845,0
11.8,0.5,0.0,0.5492,0.0718,0.0,-0.3129,-1.821,-63.815,63.906,0
11.81,0.5,0.0,0.5098,0.0981,0.0,-0.1422,-1.812,-61.843,61.966,0
11.82,0.5,0.0,0.5828,0.0693,0.0,-0.1655,-1.991,-59.739,59.909,0
11.83,0.5,0.0,0.5535,0.0701,0.0,0.3551,-2.223,-57.654,57.853,0
11.84,0.5,0.0,0.5414,-0.0428,0.0,0.3211,-2.235,-55.554,55.699,0
11.85,0.5,0.0,0.5258,-0.0578,0.0,0.0618,-1.938,-53.435,53.496,0
11.86,0.5,0.0,0.4994,-0.0004,0.0,0.2475,-1.358,-51.222,51.292,0
11.87,0.5,0.0,0.4981,0.0224,0.0,0.2062,-0.557,-48.92,48.999,0
11.88,0.5,0.0,0.4796,-0.0862,0.0,-0.0394,0.341,-46.505,46.591,0
11.89,0.5,0.0,0.52,-0.0999,0.0,0.3765,1.053,-43.991,44.187,0
11.9,0.5,0.0,0.5423,-0.0542,0.0,0.0874,1.52,-41.506,41.722,0
11.91,0.5,0.0,0.544,-0.0068,0.0,-0.0145,1.893,-39.0,39.236,0
11.92,0.5,0.0,0.5428,0.0133,0.0,-0.1455,2.25,-36.476,36.71,0
11.93,0.5,0.0,0.5197,0.0081,0.0,0.2829,2.704,-33.908,34.208,0
11.94,0.5,0.0,0.5209,-0.0827,0.0,0.4103,3.058,-31.211,31.609,0
11.95,0.5,0.0,0.5547,-0.0811,0.0,-0.0233,3.187,-28.559,28.955,0
11.96,0.5,0.0,0.5648,-0.0856,0.0,0.0752,3.118,-25.911,26.283,0
11.97,0.5,0.0,0.596,-0.0863,0.0,-0.0988,2.773,-23.23,23.575,0
11.98,0.5,0.0,0.5709,-0.0322,0.0,0.132,2.472,-20.548,21.079,0
11.99,0.5,0.0,0.5256,0.0006,0.0,-0.0368,2.5,-17.846,18.415,0
12.0,0.5,0.0,0.59,0.0206,0.0,-0.1735,2.401,-15.089,15.621,0
12.01,0.5,0.0,0.5879,0.0203,0.0,0.3466,2.202,-12.371,12.87,0
12.02,0.5,0.0,0.5979,0.0169,0.0,-0.2886,2.032,-9.638,10.024,0
12.03,0.5,0.0,0.602,0.0927,0.0,0.1262,1.94,-6.858,7.305,0
12.04,0.5,0.0,0.5861,-0.0032,0.0,0.2832,2.106,-4.039,4.559,0
12.05,0.5,0.0,0.5293,-0.0745,0.0,0.2047,2.644,-1.237,1.769,0
12.06,0.5,0.0,0.5703,-0.0704,0.0,-0.0855,3.186,1.539,-1.091,0
12.07,0.5,0.0,0.5716,0.0495,0.0,-0.1072,3.552,4.381,-3.822,0
12.08,0.5,0.0,0.6045,0.1048,0.0,-0.4569,3.672,7.181,-6.614,0
12.09,0.5,0.0,0.6238,0.103,0.0,0.2899,3.702,9.913,-9.405,0
12.1,0.5,0.0,0.5899,0.0232,0.0,-0.2047,3.791,12.564,-12.053,0
12.11,0.5,0.0,0.5667,-0.0835,0.0,0.523,4.02,15.367,-14.753,0
12.12,0.5,0.0,0.6049,-0.1022,0.0,0.3368,4.067,18.131,-17.521,0
12.13,0.5,0.0,0.5943,0.0229,0.0,-0.2266,4.076,20.899,-20.248,0
12.14,0.5,0.0,0.628,0.0419,0.0,-0.0707,3.932,23.592,-22.981,0
12.15,0.5,0.0,0.6244,0.0444,0.0,0.1936,3.756,26.236,-25.718,0
12.16,0.5,0.0,0.608,0.0407,0.0,0.0945,3.826,28.878,-28.454,0
12.17,0.5,0.0,0.537,-0.1,0.0,0.4188,4.271,31.552,-31.057,0
12.18,0.5,0.0,0.5467,-0.0111,0.0,-0.2167,4.843,34.199,-33.612,0
12.19,0.5,0.0,0.5919,0.0167,0.0,-0.0352,5.207,36.744,-36.176,0
12.2,0.5,0.0,0.6238,0.0177,0.0,-0.0546,5.256,39.237,-38.72,0
12.21,0.5,0.0,0.6562,0.0167,0.0,0.0352,5.014,41.69,-41.22,0
12.22,0.5,0.0,0.6412,0.0188,0.0,0.1273,4.544,44.157,-43.571,0
12.23,0.5,0.0,0.6095,0.0533,0.0,-0.0382,4.188,46.584,-45.969,0
12.24,0.5,0.0,0.691,0.0643,0.0,-0.0173,3.627,48.913,-48.351,0
12.25,0.5,0.0,0.6385,0.0677,0.0,-0.0382,3.22,51.207,-50.779,0
12.26,0.5,0.0,0.6384,0.0719,0.0,-0.0948,3.107,53.467,-53.143,0
12.27,0.5,0.0,0.5884,0.0056,0.0,0.0825,3.324,55.712,-55.334,0
12.28,0.5,0.0,0.5542,-0.0941,0.0,0.8731,3.696,57.832,-57.457,0
12.29,0.5,0.0,0.5819,-0.0712,0.0,0.0537,4.117,59.959,-59.556,0
12.3,0.5,0.0,0.5586,-0.0127,0.0,-0.1698,4.555,61.993,-61.591,0
12.31,0.5,0.0,0.6198,-0.015,0.0,-0.048,4.749,63.933,-63.545,0
12.32,0.5,0.0,0.6238,-0.0325,0.0,0.1808,4.661,65.806,-65.414,0
12.33,0.5,0.0,0.6328,0.0389,0.0,-0.1438,4.384,67.65,-67.19,0
12.34,0.5,0.0,0.6793,0.059,0.0,-0.0103,3.869,69.409,-68.96,0
12.35,0.5,0.0,0.6511,0.0619,0.0,-0.0679,3.469,71.131,-70.812,0
12.36,0.5,0.0,0.6249,-0.0261,0.0,0.238,3.394,72.786,-72.505,0
12.37,0.5,0.0,0.5439,-0.1033,0.0,0.3227,3.661,74.345,-74.113,0
12.38,0.5,0.0,0.5766,-0.1134,0.0,-0.314,4.017,75.88,-75.602,0
12.39,0.5,0.0,0.5481,-0.0235,0.0,0.184,4.41,77.267,-77.072,0
12.4,0.5,0.0,0.6054,-0.0205,0.0,0.0495,4.617,78.603,-78.356,0
12.41,0.5,0.0,0.6081,-0.0709,0.0,0.3181,4.547,79.831,-79.562,0
12.42,0.5,0.0,0.635,-0.1103,0.0,0.2606,4.293,81.007,-80.697,0
12.43,0.5,0.0,0.6187,-0.1414,0.0,-0.0649,3.994,82.137,-81.827,0
12.44,0.5,0.0,0.5812,0.05,0.0,-0.3663,3.973,83.195,-82.961,0
12.45,0.5,0.0,0.5732,0.1104,0.0,-0.1059,4.083,84.122,-83.964,0
12.46,0.5,0.0,0.6181,0.1186,0.0,0.3203,4.166,84.974,-84.887,0
12.47,0.5,0.0,0.5874,0.1174,0.0,-0.2083,4.259,85.776,-85.646,0
12.48,0.5,0.0,0.5996,0.0043,0.0,0.0787,4.211,86.405,-86.213,0
12.49,0.5,0.0,0.5819,-0.0855,0.0,0.238,4.002,86.98,-86.724,0
12.5,0.5,0.0,0.6015,-0.1362,0.0,0.3699,3.582,87.488,-87.193,0
12.51,0.5,0.0,0.6234,-0.137,0.0,-0.2773,3.084,87.985,-87.657,0
12.52,0.5,0.0,0.5879,-0.078,0.0,-0.2064,2.801,88.354,-88.167,0
12.53,0.5,0.0,0.5562,0.0665,0.0,-0.2272,2.836,88.62,-88.536,0
12.54,0.5,0.0,0.5518,0.09,0.0,-0.1055,2.951,88.794,-88.754,0
12.55,0.5,0.0,0.6115,0.0822,0.0,0.0962,2.871,88.877,-88.799,0
12.56,0.5,0.0,0.5463,-0.0198,0.0,0.3143,2.871,88.859,-88.834,0
12.57,0.5,0.0,0.5314,-0.0837,0.0,0.0123,2.986,88.787,-88.681,0
12.58,0.5,0.0,0.5417,-0.0181,0.0,-0.3461,3.076,88.629,-88.473,0
12.59,0.5,0.0,0.5728,-0.0163,0.0,0.1577,3.056,88.355,-88.258,0
12.6,0.5,0.0,0.5764,-0.0158,0.0,0.1197,3.045,88.027,-87.969,0
12.61,0.5,0.0,0.5778,0.0057,0.0,-0.156,3.116,87.605,-87.524,0
12.62,0.5,0.0,0.5513,0.1034,0.0,0.1101,3.329,87.077,-87.063,0
12.63,0.5,0.0,0.5767,0.1128,0.0,-0.0608,3.338,86.461,-86.363,0
12.64,0.5,0.0,0.5702,0.0078,0.0,0.2229,3.164,85.729,-85.575,0
12.65,0.5,0.0,0.5559,-0.0251,0.0,-0.1433,2.972,84.974,-84.772,0
12.66,0.5,0.0,0.5781,-0.0242,0.0,-0.4514,2.773,84.148,-83.935,0
12.67,0.5,0.0,0.5784,0.047,0.0,0.059,2.576,83.182,-83.055,0
12.68,0.5,0.0,0.5636,0.017,0.0,0.4176,2.392,82.141,-82.037,0
12.69,0.5,0.0,0.5429,-0.0664,0.0,0.2614,2.254,81.042,-80.883,0
12.7,0.5,0.0,0.5652,-0.0673,0.0,-0.3343,2.129,79.903,-79.693,0
12.71,0.5,0.0,0.5396,-0.076,0.0,-0.068,2.179,78.643,-78.545,0
12.72,0.5,0.0,0.5327,-0.0104,0.0,0.0773,2.332,77.291,-77.191,0
12.73,0.5,0.0,0.5014,0.095,0.0,0.0107,2.672,75.888,-75.807,0
12.74,0.5,0.0,0.5408,0.1153,0.0,-0.1985,2.851,74.392,-74.223,0
12.75,0.5,0.0,0.5938,0.1067,0.0,-0.006,2.735,72.805,-72.618,0
12.76,0.5,0.0,0.5822,0.0838,0.0,0.0363,2.375,71.146,-70.922,0
12.77,0.5,0.0,0.5735,-0.0429,0.0,0.3312,1.828,69.501,-69.184,0
12.78,0.5,0.0,0.5429,-0.1275,0.0,0.0599,1.264,67.747,-67.362,0
12.79,0.5,0.0,0.5424,-0.1607,0.0,0.0843,0.877,65.918,-65.596,0
12.8,0.5,0.0,0.537,-0.0769,0.0,0.0448,0.702,64.03,-63.765,0
12.81,0.5,0.0,0.5515,-0.0755,0.0,-0.2648,0.559,62.061,-61.791,0
12.82,0.5,0.0,0.5305,0.0119,0.0,-0.0901,0.478,60.017,-59.772,0
12.83,0.5,0.0,0.5662,0.0338,0.0,-0.2086,0.246,57.913,-57.623,0
12.84,0.5,0.0,0.561,-0.0513,0.0,0.0788,-0.232,55.756,-55.379,0
12.85,0.5,0.0,0.5971,-0.0832,0.0,-0.1354,-0.905,53.56,-53.142,0
12.86,0.5,0.0,0.553,-0.0624,0.0,0.0124,-1.424,51.302,-50.994,0
12.87,0.5,0.0,0.5246,0.0303,0.0,-0.0934,-1.609,49.035,-48.697,0
12.88,0.5,0.0,0.523,0.0584,0.0,-0.1182,-1.49,46.691,-46.403,0
12.89,0.5,0.0,0.492,0.0229,0.0,-0.0717,-1.117,44.293,-44.035,0
12.9,0.5,0.0,0.5457,-0.0087,0.0,-0.1949,-0.851,41.854,-41.513,0
12.91,0.5,0.0,0.5515,-0.0231,0.0,0.1646,-0.753,39.347,-38.993,0
12.92,0.5,0.0,0.5724,-0.0652,0.0,0.0946,-0.868,36.821,-36.414,0
12.93,0.5,0.0,0.5764,0.0373,0.0,-0.3926,-1.035,34.294,-33.843,0
12.94,0.5,0.0,0.5501,0.1329,0.0,-0.064,-1.127,31.699,-31.203,0
12.95,0.5,0.0,0.5531,0.1424,0.0,0.1257,-1.128,29.074,-28.574,0
12.96,0.5,0.0,0.5587,0.0322,0.0,-0.024,-1.115,26.46,-25.911,0
12.97,0.5,0.0,0.5342,-0.0335,0.0,-0.2767,-1.051,23.792,-23.233,0
12.98,0.5,0.0,0.5544,-0.0243,0.0,0.0452,-0.989,21.047,-20.561,0
12.99,0.5,0.0,0.5433,-0.0407,0.0,0.4274,-0.951,18.295,-17.838,0
13.0,0.5,0.0,0.5225,-0.1422,0.0,0.1832,-0.886,15.599,-15.077,0
13.01,0.5,0.0,0.5326,-0.1685,0.0,0.0281,-0.81,12.838,-12.368,0
13.02,0.5,0.0,0.5251,-0.0152,0.0,-0.2084,-0.595,10.09,-9.534,0
13.03,0.5,0.0,0.521,0.0564,0.0,-0.0347,-0.207,7.328,-6.747,0
13.04,0.5,0.0,0.554,0.0527,0.0,-0.0553,-0.007,4.523,-3.998,0
13.05,0.5,0.0,0.5594,0.0816,0.0,-0.1744,-0.085,1.731,-1.226,0
13.06,0.5,0.0,0.5512,0.0098,0.0,0.4062,-0.192,-1.02,1.629,0
13.07,0.5,0.0,0.5306,-0.0755,0.0,0.1992,-0.251,-3.773,4.412,0
13.08,0.5,0.0,0.5278,-0.0621,0.0,-0.1763,-0.296,-6.57,7.164,0
13.09,0.5,0.0,0.5234,-0.0131,0.0,-0.2417,-0.128,-9.41,9.951,0
13.1,0.5,0.0,0.5307,-0.0106,0.0,0.1571,0.123,-12.221,12.725,0
13.11,0.5,0.0,0.5628,-0.0649,0.0,0.1054,0.181,-14.939,15.45,0
13.12,0.5,0.0,0.5954,0.002,0.0,-0.1348,-0.02,-17.623,18.195,0
13.13,0.5,0.0,0.5604,0.1129,0.0,-0.0781,-0.084,-20.37,20.988,0
13.14,0.5,0.0,0.5733,0.0852,0.0,0.1006,-0.18,-23.05,23.682,0
13.15,0.5,0.0,0.578,-0.0054,0.0,0.2126,-0.289,-25.714,26.33,0
13.16,0.5,0.0,0.5735,-0.0228,0.0,-0.3437,-0.388,-28.418,28.91,0
13.17,0.5,0.0,0.5817,-0.0211,0.0,0.0926,-0.495,-31.08,31.542,0
13.18,0.5,0.0,0.5846,-0.0604,0.0,0.3122,-0.623,-33.686,34.145,0
13.19,0.5,0.0,0.6125,-0.0607,0.0,-0.2978,-0.699,-36.264,36.674,0
13.2,0.5,0.0,0.5664,0.0975,0.0,-0.1995,-0.567,-38.814,39.287,0
13.21,0.5,0.0,0.5548,0.0808,0.0,0.0125,-0.286,-41.272,41.777,0
13.22,0.5,0.0,0.6006,0.0769,0.0,0.068,-0.182,-43.71,44.176,0
13.23,0.5,0.0,0.6009,0.0036,0.0,0.1853,-0.311,-46.054,46.533,0
13.24,0.5,0.0,0.6009,-0.0115,0.0,-0.1695,-0.532,-48.449,48.842,0
13.25,0.5,0.0,0.5904,-0.0143,0.0,0.1919,-0.701,-50.808,51.169,0
13.26,0.5,0.0,0.5572,0.1288,0.0,0.0121,-0.635,-53.133,53.487,0
13.27,0.5,0.0,0.5118,0.0894,0.0,-0.1209,-0.285,-55.377,55.691,0
13.28,0.5,0.0,0.5525,0.0149,0.0,0.3363,0.028,-57.449,57.809,0
13.29,0.5,0.0,0.5794,0.0216,0.0,-0.0282,0.096,-59.537,59.857,0
13.3,0.5,0.0,0.5822,0.0187,0.0,-0.1124,-0.016,-61.583,61.875,0
13.31,0.5,0.0,0.5839,0.0232,0.0,0.3444,-0.16,-63.582,63.874,0
13.32,0.5,0.0,0.5743,-0.0279,0.0,-0.1663,-0.279,-65.457,65.686,0
13.33,0.5,0.0,0.5956,-0.113,0.0,0.1157,-0.467,-67.266,67.508,0
13.34,0.5,0.0,0.5808,-0.1012,0.0,0.1403,-0.584,-69.107,69.308,0
13.35,0.5,0.0,0.5287,-0.0157,0.0,0.0138,-0.445,-70.918,71.054,0
13.36,0.5,0.0,0.575,-0.02,0.0,-0.0786,-0.352,-72.556,72.703,0
13.37,0.5,0.0,0.5853,-0.0188,0.0,-0.0681,-0.49,-74.082,74.268,0
13.38,0.5,0.0,0.6126,0.0497,0.0,0.176,-0.78,-75.55,75.794,0
13.39,0.5,0.0,0.6282,0.0747,0.0,-0.2772,-1.126,-77.013,77.209,0
13.4,0.5,0.0,0.5905,-0.0654,0.0,0.0257,-1.276,-78.423,78.501,0
13.41,0.5,0.0,0.5523,-0.133,0.0,0.2958,-1.155,-79.734,79.735,0
13.42,0.5,0.0,0.5842,-0.1363,0.0,0.3244,-1.091,-80.91,80.929,0
13.43,0.5,0.0,0.5548,-0.0969,0.0,-0.0102,-0.984,-82.06,82.051,0
13.44,0.5,0.0,0.4932,0.0534,0.0,-0.2697,-0.656,-83.155,83.086,0
13.45,0.5,0.0,0.5072,0.0795,0.0,0.0788,-0.259,-84.084,84.059,0
13.46,0.5,0.0,0.5593,0.0739,0.0,0.1929,-0.094,-84.881,84.945,0
13.47,0.5,0.0,0.5732,0.0757,0.0,0.0845,-0.195,-85.611,85.725,0
13.48,0.5,0.0,0.5809,0.1178,0.0,0.0542,-0.483,-86.283,86.417,0
13.49,0.5,0.0,0.5942,0.0664,0.0,0.157,-0.852,-86.879,87.002,0
13.5,0.5,0.0,0.534,-0.0973,0.0,0.1925,-1.011,-87.492,87.423,0
13.51,0.5,0.0,0.5419,-0.1415,0.0,-0.0365,-1.075,-87.959,87.854,0
13.52,0.5,0.0,0.5643,-0.1299,0.0,0.046,-1.175,-88.321,88.248,0
13.53,0.5,0.0,0.5406,-0.1304,0.0,0.4003,-1.284,-88.574,88.535,0
13.54,0.5,0.0,0.5523,0.0012,0.0,-0.3612,-1.404,-88.781,88.704,0
13.55,0.5,0.0,0.5391,0.0926,0.0,0.0082,-1.559,-88.833,88.806,0
13.56,0.5,0.0,0.5742,0.0858,0.0,0.0539,-1.863,-88.813,88.845,0
