time_s,pos_x,pos_y
16.1,-0.16627486050128937,2.235633611679077
16.11,-0.16993747651576996,2.234161853790283
16.12,-0.17347998917102814,2.232435464859009
16.13,-0.17708700895309448,2.2310898303985596
16.14,-0.18075518310070038,2.23183274269104
16.15,-0.1845967173576355,2.2325453758239746
16.16,-0.18857042491436005,2.233471155166626
16.17,-0.19226627051830292,2.2348217964172363
16.18,-0.1958494484424591,2.2359907627105713
16.19,-0.19919553399085999,2.2367751598358154
16.2,-0.20226819813251495,2.2369680404663086
16.21,-0.20535485446453094,2.2374660968780518
16.22,-0.20796236395835876,2.2372589111328125
16.23,-0.21051634848117828,2.2371444702148438
16.24,-0.21303781867027283,2.23745059967041
16.25,-0.21517696976661682,2.2375009059906006
16.26,-0.21731284260749817,2.237225294113159
16.27,-0.2191958725452423,2.2365310192108154
16.28,-0.2208673357963562,2.2360260486602783
16.29,-0.22235837578773499,2.2355363368988037
16.3,-0.2236495167016983,2.2347168922424316
16.31,-0.22490116953849792,2.233705759048462
16.32,-0.22596475481987,2.233024835586548
16.33,-0.22703900933265686,2.2330286502838135
16.34,-0.22814816236495972,2.233336925506592
16.35,-0.22929924726486206,2.233604669570923
16.36,-0.23058070242404938,2.2339882850646973
16.37,-0.23194508254528046,2.2346386909484863
16.38,-0.23330141603946686,2.2353169918060303
16.39,-0.2345854938030243,2.236052989959717
16.4,-0.23558245599269867,2.236514091491699
16.41,-0.23620544373989105,2.2365856170654297
16.42,-0.2367534637451172,2.2367444038391113
16.43,-0.2370138019323349,2.2365853786468506
